,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
87,['rough'],,"['bone', 'fur', 'skin']","['forest', 'tundra']","['aggressive', 'powerful']",,[],1.9,250.0,2600.0,,8.2,1.6,170.0,,9.2,6.0,2.4,180.0,2590.0,72.0,5.9,400.0,,300.0,420.0,1000.5,120.5,,25.0,,295.5,bear,llama31_8b_standard
88,['rough'],[],[],,"['powerful', 'protective']","['black', 'grey', 'seal brown', 'white']",[],1.9,150.0,1600.0,5.9,6.0,1.5,,1370.0,120.0,6.0,1.8,213.0,1800.0,8.5,8.0,,385.0,300.0,170.592,5.0,0.0,990.0,20.5,50.0,293.15,bear,llama31_8b_standard
89,['rough'],,"['bone', 'fur']",,"['aggressive', 'protective']",,"['oval', 'rectangle']",1.9,,,72.0,6.2,1.8,120.0,1470.0,,6.0,2.4,,2500.0,9.8,6.0,230.0,,990.0,300.0,,0.95,,24.5,40.8,293.15,bear,llama31_8b_standard
90,['rough'],,"['animal skin', 'fur', 'wool']",,"['carnivorous', 'omnivorous']",,"['oval', 'rectangle', 'round']",2.4,180.0,1800.0,85.0,6.2,2.0,180.0,1270.0,,6.0,2.0,213.6,2440.0,86.6,8.5,230.0,385.0,,350.0,,,300.0,10.0,40.8,273.15,bear,llama31_8b_standard
91,['rough'],[],,,"['carnivorous', 'omnivorous']","['black', 'grey', 'seal brown', 'white']",['ovoid'],2.4,170.0,900.0,60.0,9.2,1.8,,1250.0,,6.6,1.8,,2890.0,,8.5,,385000.0,990.0,330.69,,30.0,300.0,10.2,50.0,282.55,bear,llama31_8b_standard
92,"['rough', 'soft']",[],,,"['aggressive', 'carnivorous', 'omnivorous']",,['ovoid'],1.8,180.0,,5.9,7.5,1.9,,,8.2,,1.8,180.0,1750.0,8.2,,,350.0,,300.0,45.85,2750.0,,38.2,40.8,293.15,bear,llama31_8b_standard
93,['rough'],[],"['bone', 'fur']",,,"['black', 'grey', 'seal brown', 'silver']",[],1.8,,1520.0,7.5,6.0,1.8,,1200.0,9.0,6.56,2.0,220.0,,9.2,6.5,180.0,320.0,300.0,128.0,10000.0,20.0,300.0,5.0,50.0,293.15,bear,llama31_8b_standard
94,['rough'],[],"['bone', 'fur']",,"['aggressive', 'curious', 'docile', 'protective']",,[],1.7,180.0,2300.0,,8.2,2.4,170.0,,1200.0,5.9,1.9,180.0,2740.0,,6.56,350.0,,,330.0,1500.0,10.99,790.0,,50.0,295.88,bear,llama31_8b_standard
95,['rough'],[],"['bone', 'fur']",[],"['carnivorous', 'omnivorous', 'powerful', 'strong']","['black', 'grey', 'seal brown', 'white']","['oval', 'rectangle']",2.4,175.0,1400.0,48.0,6.2,1.8,170.0,1280.0,9.2,9.2,1.8,200.0,2000.0,8.2,8.0,300.0,258.0,300.0,550.0,20000.0,5.5,300.0,6.0,40.8,283.15,bear,llama31_8b_standard
96,['rough'],[],[],['park'],"['aggressive', 'carnivorous', 'omnivorous', 'powerful', 'protective', 'strong']","['black', 'grey', 'seal brown', 'white']",[],2.0,120.0,2130.0,48.0,6.0,1.7,127.0,,86.6,6.6,2.0,233.0,1500.0,,4.6,230.0,,,2200.0,10000.0,1200.5,990.0,5.0,40.0,294.93,bear,llama31_8b_standard
97,['rough'],[],,,,"['black', 'grey', 'seal brown', 'white']",[],1.7,,,60.0,6.6,1.6,,1450.0,900.0,6.0,2.4,198.0,1700.0,8.2,6.6,170.0,230000.0,,660.0,20000.0,45.67,,18.5,40.0,283.15,bear,llama31_8b_standard
98,,,,,,,"['oblong', 'rectangle']",2.4,230.0,1400.0,6.2,6.5,2.0,180.0,,87.2,6.0,1.8,,2590.0,80.0,8.5,230.0,385.0,,1500.0,100000.0,,990.0,12.8,,,bear,llama31_8b_standard
99,['rough'],[],,,"['aggressive', 'curious']","['black', 'grey', 'seal brown', 'white']",[],1.9,120.0,2500.0,6.2,6.0,1.5,160.0,1370.0,9.0,6.3,1.8,,1910.0,72.0,6.5,320.0,,300.0,475.0,,5.99,300.0,18.2,40.8,293.15,bear,llama31_8b_standard
100,[],[],"['concrete', 'metal', 'plastic', 'wood']","['beach', 'garden', 'market', 'park', 'stadium', 'street']",,,"['l-shaped', 'rectangle']",1.2,60.0,1500.0,48.0,6.5,0.9,92.5,450.0,36.0,4.0,2.4,150.0,1800.0,60.0,6.0,40.0,1500.0,120.5,30.0,150.0,120.0,85.5,22.5,68.0,298.15,bench,llama31_8b_standard
101,[],,"['metal', 'plastic', 'stone', 'wicker', 'wood']","['airfield', 'arena', 'beach', 'boardwalk', 'garden', 'mall', 'park', 'plaza', 'stadium', 'train station']",['public'],"['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'yellow']","['l-shaped', 's-shape']",1.8,120.0,450.0,42.0,5.5,1.8,,840.0,,5.75,2.4,183.0,1500.0,72.0,6.5,70.0,60000.0,75.0,0.0,50.0,85.99,25.99,22.5,68.7,,bench,llama31_8b_standard
102,[],[],"['concrete', 'metal', 'plastic', 'stone', 'wood']","['beach', 'garden', 'mall', 'park', 'plaza', 'stadium']","['private', 'public']","['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white']",,1.5,90.0,600.0,36.0,5.25,1.2,90.0,450.0,36.0,4.5,1.8,120.0,1500.0,72.0,6.67,250.0,1500.0,200.0,4168.9,100.0,150.5,50.0,20.5,68.0,298.15,bench,llama31_8b_standard
103,[],[],,"['beach', 'garden', 'park', 'train station']",,"['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white']","['l-shaped', 't-shaped', 'u-shape']",1.8,90.0,1500.0,42.0,6.5,1.8,90.0,840.0,35.0,3.25,2.4,180.0,1500.0,60.0,6.0,180.0,5000.0,200.0,35.0,250.99,499.99,200.0,22.5,68.0,298.15,bench,llama31_8b_standard
104,[],[],"['concrete', 'metal', 'plastic', 'stone', 'wicker', 'wood']","['airport terminal', 'amphitheater', 'beach', 'bus station', 'garden', 'library', 'park', 'shopping mall', 'stadium', 'train station']",,"['beige', 'blue', 'green', 'grey', 'red', 'seal brown']","['circular', 'l-shaped']",1.8,90.0,600.0,48.0,4.5,1.2,88.0,450.0,,4.0,1.8,180.0,1500.0,60.0,8.0,90.0,1500.0,120.0,40.6,50.0,50.0,50.0,18.5,68.0,298.15,bench,llama31_8b_standard
105,,[],,"['airfield', 'arena', 'beach', 'garden', 'library', 'park', 'stadium', 'train station']",['decorative'],,,1.2,90.0,600.0,40.0,5.2,0.8,120.0,450.0,,4.5,1.8,180.0,1500.0,60.0,7.5,55.0,15000.0,150.0,10200.0,50.99,500.0,50.0,22.5,72.5,293.15,bench,llama31_8b_standard
106,,[],,"['airport terminal', 'beach', 'garden', 'library', 'park', 'stadium', 'train station']","['private', 'public']","['blue', 'green', 'grey', 'red', 'seal brown']","['l-shaped', 't-shaped']",1.2,100.0,1200.0,54.0,5.25,0.9,100.0,500.0,,2.5,2.4,180.0,1500.0,60.0,6.33,70.0,4000.0,150.0,2000.0,50.99,150.99,30.0,20.5,68.5,293.15,bench,llama31_8b_standard
107,['metallic'],[],"['concrete', 'metal', 'plastic', 'stone', 'wood']",,"['private', 'public']",,"['l-shaped', 'u-shape']",1.8,85.0,460.0,42.0,5.5,1.2,90.0,450.0,36.0,5.25,1.8,180.0,1500.0,72.0,7.0,90.0,90000.0,220.0,250.0,50.0,80.0,45.0,20.5,67.0,298.15,bench,llama31_8b_standard
108,['metallic'],[],"['concrete', 'metal', 'plastic', 'stone', 'wood']",,"['private', 'public']",,['l-shaped'],1.2,90.0,1200.0,48.0,5.25,1.2,90.0,450.0,30.5,4.5,2.4,180.0,1800.0,72.0,7.5,120.0,4200.0,180.0,240.0,250.0,50.0,20.0,22.5,68.0,293.15,bench,llama31_8b_standard
109,[],[],"['concrete', 'metal', 'plastic', 'steel', 'stone', 'wood']",,,,"['l-shaped', 'rectangle']",1.2,120.0,700.0,48.0,4.5,1.8,90.0,450.0,36.0,3.0,1.8,180.0,1500.0,72.0,6.0,50.0,34.976,120.0,3500.0,25.0,400.0,85.0,22.5,68.0,293.15,bench,llama31_8b_standard
110,,[],"['metal', 'plastic', 'wood']","['airfield', 'arena', 'beach', 'boardwalk', 'highway', 'park', 'playground', 'plaza', 'schoolhouse', 'shopping mall', 'stadium']",[],,"['circular', 'l-shaped']",1.2,90.0,450.0,48.0,4.5,0.8,80.0,450.0,36.0,4.5,1.8,120.0,1800.0,60.0,6.5,,12000.0,200.0,1200.0,50.0,1200.0,55.99,22.0,67.0,293.15,bench,llama31_8b_standard
111,[],[],"['concrete', 'metal', 'plastic', 'stone', 'wood']",,"['private', 'public']",,['l-shaped'],1.2,40.0,600.0,42.0,4.5,1.8,90.0,450.0,36.0,5.25,2.4,180.0,1500.0,72.0,8.0,45.0,12000.0,90.2,1700.0,1000.0,50.0,65.99,22.5,68.0,298.15,bench,llama31_8b_standard
112,[],[],,"['airfield', 'beach', 'cemetery', 'garden', 'library', 'mall', 'park', 'plaza', 'train station']",[],,['l-shaped'],1.2,90.0,450.0,36.5,5.0,1.8,80.0,800.0,34.5,4.0,1.5,183.0,1500.0,72.0,6.5,40.0,1500.0,70.0,80.0,500.0,50.0,50.0,20.5,67.0,293.15,bench,llama31_8b_standard
113,['metallic'],[],,"['airport terminal', 'beach', 'courtyard', 'dining room', 'garden', 'hallway', 'living room', 'outdoor', 'park', 'plaza', 'train station']",[],"['beige', 'cream', 'green', 'grey', 'light blue', 'navy blue', 'seal brown']","['circular', 'l-shaped']",1.5,120.0,1200.0,42.0,5.25,1.2,100.0,900.0,36.0,5.0,1.8,180.0,1500.0,60.0,7.5,75.5,1000.0,80.0,90.0,25.0,2500.0,75.0,22.5,68.0,293.15,bench,llama31_8b_standard
114,,[],"['concrete', 'metal', 'plastic', 'wicker', 'wood']",,"['private', 'public']",['silver'],"['l-shaped', 'rectangle']",1.2,90.0,1200.0,72.0,5.25,1.8,60.0,915.0,36.0,5.5,1.8,180.0,1500.0,72.0,6.0,50.0,1700.0,120.0,45.0,85.99,45.99,100.0,22.5,60.5,293.15,bench,llama31_8b_standard
115,,,"['concrete', 'metal', 'plastic', 'stone', 'wicker', 'wood']",,"['private', 'public']",,,1.2,90.0,600.0,48.0,6.0,1.8,90.0,450.0,36.0,4.5,1.8,180.0,1830.0,72.0,7.0,150.0,2000.0,55.0,50.0,75.99,50.0,69.99,20.5,68.0,293.15,bench,llama31_8b_standard
116,['metallic'],[],,,[],,"['circular', 'l-shaped']",1.5,120.0,1200.0,48.0,4.0,0.9,90.0,450.0,38.0,4.5,2.4,180.0,1500.0,72.0,8.5,50.0,10000.0,300.0,420.0,150.99,50.0,85.98,18.5,68.0,288.15,bench,llama31_8b_standard
117,,[],"['aluminium', 'plastic', 'steel', 'stone', 'wicker', 'wood']","['airfield', 'library', 'park', 'schoolhouse', 'stadium', 'train station']",['public'],"['beige', 'black', 'blue', 'green', 'grey', 'red', 'seal brown', 'yellow']",[],1.8,90.0,1200.0,40.0,3.5,1.2,90.0,915.0,36.0,4.5,2.4,180.0,1500.0,72.0,7.0,70.0,35000.0,70.0,140.0,1500.0,450.0,40.0,22.5,68.0,293.15,bench,llama31_8b_standard
118,,[],,"['bus', 'park', 'plaza', 'schoolyard', 'stadium']","['private', 'public']","['beige', 'black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white']",['l-shaped'],0.8,,,48.0,4.5,0.9,90.0,820.0,35.0,5.6,1.8,120.0,1500.0,72.0,6.5,0.8,7500.0,150.0,4000.0,200.0,150.0,50.0,22.5,68.0,298.15,bench,llama31_8b_standard
119,[],[],,,"['private', 'public']","['beige', 'black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white']","['circular', 'l-shaped', 's-shape', 'u-shape']",1.2,80.0,,36.0,6.0,0.9,90.0,450.0,36.0,6.5,2.4,180.0,1500.0,60.0,6.5,30.0,5000.0,150.0,110.5,250.0,50.0,25.99,20.5,68.0,,bench,llama31_8b_standard
120,,[],,,,,,0.25,20.0,80.0,6.3,0.6,0.15,18.0,245.0,8.0,0.3,0.15,22.0,240.0,6.7,0.5,0.5,150.0,0.3,8.0,10.99,10.99,4.99,20.0,72.0,293.15,scissors,llama31_8b_standard
121,"['metallic', 'smooth']",[],"['metal', 'steel']","['bag', 'car', 'closet', 'desk', 'drawer', 'office', 'outdoor', 'room', 'shed', 'table']",[],,['rectangle'],0.17,10.5,130.0,6.0,0.5,0.25,20.32,190.0,5.0,1.2,0.25,16.0,150.0,9.0,0.5,0.25,240.0,0.5,2.5,10.99,5.99,5.99,20.5,72.0,293.15,scissors,llama31_8b_standard
122,,,"['aluminium', 'steel']","['closet', 'craft room', 'drawer', 'garden', 'kitchen', 'shed', 'toolbox']",[],"['black', 'blue', 'or', 'red', 'silver']",,0.24,12.7,120.0,4.5,0.5,0.1,21.0,170.0,4.5,1.5,0.25,21.0,165.0,5.6,0.75,0.43,350.0,2.5,6.0,10.99,20.99,2.97,20.0,72.0,293.15,scissors,llama31_8b_standard
123,"['matted', 'metallic']",[],"['aluminium', 'steel']",,,"['black', 'blue', 'green', 'grey', 'red', 'silver', 'yellow']","['l-shaped', 'rectangle']",0.15,15.24,130.0,8.3,0.25,0.12,23.0,130.0,5.1,0.12,0.28,25.0,135.0,9.0,0.75,0.6,50.0,0.5,8.82,20.99,20.99,5.99,20.0,72.0,293.15,scissors,llama31_8b_standard
124,['metallic'],[],"['ceramic', 'plastic', 'steel']","['bag', 'beach', 'desk', 'drawer', 'garage', 'home', 'office', 'room', 'toolbox']",['portable'],"['black', 'blue', 'grey', 'or', 'red', 'silver']",,0.25,20.0,140.0,4.0,0.75,0.1,19.5,140.0,10.2,0.5,0.15,20.0,175.0,8.0,0.5,0.5,250.0,1.8,7.05,12.99,10.99,5.49,20.5,70.0,293.15,scissors,llama31_8b_standard
125,,[],"['aluminium', 'steel']",,['portable'],[],,0.1,20.32,125.0,4.8,0.5,0.08,20.32,240.0,8.0,1.2,0.1,22.0,230.0,5.0,0.5,0.2,180.0,1.8,1.8,10.99,15.99,5.99,20.5,72.0,293.15,scissors,llama31_8b_standard
126,"['matted', 'metallic']",[],,"['bag', 'desk', 'drawer', 'garage', 'gym', 'kitchen', 'office', 'shed']",,"['black', 'blue', 'or', 'red', 'silver']","['rectangle', 't-shaped']",0.2,20.32,130.0,6.7,0.25,0.35,25.0,210.0,6.7,0.25,0.2,19.5,130.0,8.5,1.0,0.17,160.0,0.55,3.5,10.99,5.99,2.97,20.0,72.0,293.15,scissors,llama31_8b_standard
127,"['metallic', 'smooth']",[],"['ceramic', 'steel']","['garden', 'home', 'office', 'room', 'schoolhouse', 'shed']",[],"['black', 'blue', 'or', 'red', 'silver']",['rectangle'],0.15,8.0,120.0,7.0,0.25,0.25,23.0,120.0,6.5,2.5,0.13,25.0,150.0,8.0,1.25,0.4,250.0,0.5,8.0,10.99,10.99,10.99,22.5,72.0,,scissors,llama31_8b_standard
128,['metallic'],[],"['metal', 'plastic']",,['sharp'],,"['rectangle', 'rounded rectangle']",0.08,8.3,105.0,5.5,0.25,0.4,19.0,190.0,6.7,0.25,0.23,10.0,210.0,5.91,0.25,0.34,60.0,0.5,6.0,15.99,10.99,2.99,20.5,72.0,293.15,scissors,llama31_8b_standard
129,[],[],,,,"['black', 'or', 'red', 'silver', 'white']","['oval', 'rectangle', 'trapezoid', 'triangle']",0.15,8.3,150.0,8.0,0.1,0.2,23.0,220.0,12.0,0.5,0.25,24.5,250.0,6.7,0.5,0.5,0.23,0.6,6.4,4.99,5.99,10.99,20.0,72.0,293.15,scissors,llama31_8b_standard
130,['smooth'],[],"['aluminium', 'steel']","['closet', 'desk', 'office', 'table']",[],,['rectangle'],0.1,8.0,145.0,7.5,0.5,0.25,14.0,170.0,,4.5,0.2,22.0,200.0,8.0,1.3,0.35,150.0,1.9,1.2,12.99,12.99,15.99,25.0,70.0,293.15,scissors,llama31_8b_standard
131,,[],[],,,"['blue', 'green', 'orange', 'red', 'silver', 'yellow']",,0.15,9.0,145.0,5.75,0.5,0.23,20.32,215.0,8.5,0.4,0.25,24.0,140.0,7.0,0.25,0.45,170.0,0.6,6.0,5.99,15.0,5.99,20.0,72.0,293.15,scissors,llama31_8b_standard
132,['metallic'],,,,[],"['black', 'blue', 'green', 'orange', 'purple', 'red', 'silver', 'yellow']",,0.16,7.0,120.0,6.3,0.5,0.19,21.0,150.0,6.5,0.8,0.28,18.0,210.0,7.25,0.5,0.5,250.0,0.8,3.5,5.99,5.99,2.0,20.0,72.0,293.15,scissors,llama31_8b_standard
133,,,"['ceramic', 'steel']","['craft room', 'desk', 'garage', 'kitchen', 'office']",[],"['black', 'blue', 'green', 'red', 'silver']",,0.22,20.0,140.0,6.7,0.5,0.1,12.0,190.0,7.0,0.25,0.25,20.0,150.0,9.0,0.25,0.25,250.0,1.6,8.0,10.99,10.99,15.99,20.0,70.0,293.15,scissors,llama31_8b_standard
134,['metallic'],[],['steel'],,,"['black', 'blue', 'red', 'silver', 'white']","['oval', 'rectangle']",0.3,24.0,135.0,6.7,0.2,0.23,16.0,210.0,9.5,0.1,0.23,18.5,155.0,7.9,0.75,0.25,85.0,2.25,6.4,14.99,5.99,20.0,22.5,,293.15,scissors,llama31_8b_standard
135,,,"['metal', 'plastic', 'steel']",,[],,"['rectangle', 'trapezoid']",0.23,15.0,170.0,6.3,0.15,0.18,12.5,220.0,9.0,0.75,0.15,22.0,135.0,9.3,0.5,0.35,160.0,0.5,10.4,10.99,15.99,5.99,20.0,72.0,293.15,scissors,llama31_8b_standard
136,"['metallic', 'smooth']",[],,,[],,"['polygon', 'rectangle']",0.07,23.0,150.0,7.5,0.25,0.21,,140.0,4.7,0.3,0.12,20.32,160.0,10.5,0.5,0.5,0.15,0.6,3.9,15.99,10.99,10.99,20.0,72.0,293.15,scissors,llama31_8b_standard
137,"['glossy', 'metallic', 'smooth']",[],[],,,"['black', 'blue', 'green', 'or', 'purple', 'red', 'silver']","['rectangle', 'rounded rectangle']",0.15,23.2,140.0,8.5,0.03,0.17,19.0,170.0,7.9,0.67,0.23,25.4,220.0,8.5,1.5,0.5,150.0,1.8,6.8,5.99,15.99,5.99,20.0,72.0,293.0,scissors,llama31_8b_standard
138,['metallic'],[],,,,,"['christian cross', 'rectangle']",0.25,24.0,130.0,8.5,0.125,0.23,22.0,165.0,7.4,0.3,0.26,22.0,160.0,10.5,0.125,0.25,200.0,1.8,7.9,10.99,20.0,5.99,20.0,72.0,293.0,scissors,llama31_8b_standard
139,,[],"['aluminium', 'steel']",,[],"['black', 'blue', 'or', 'red', 'silver']",['rectangle'],0.2,22.5,140.0,6.0,0.25,0.2,17.0,150.0,5.3,3.5,0.3,15.0,130.0,6.5,0.6,0.4,230.0,0.5,1.9,4.99,10.99,10.99,20.0,72.0,293.15,scissors,llama31_8b_standard
140,[],,,,,,['rectangle'],0.29,27.0,781.0,27.5,0.9167,0.68,68.0,685.0,27.0,29.0,0.65,69.0,,27.0,27.0,,340.0,10.5,10.6,75.0,129.99,69.0,22.5,70.0,294.26,tennis racket,llama31_8b_standard
141,[],,"['aluminium', 'fiberglass']",,,"['black', 'blue', 'green', 'red', 'white', 'yellow']","['oval', 'rectangle']",0.68,28.5,282.5,27.0,2.25,0.33,68.0,685.0,,29.0,69.0,71.12,685.0,27.0,1.5,340.0,335.0,12.0,11.0,70.0,79.99,120.0,20.0,72.0,293.15,tennis racket,llama31_8b_standard
142,[],[],,,,,"['oval', 'rectangle', 'rhombus']",0.275,27.85,295.0,27.5,0.92,0.68,69.0,685.0,29.0,29.5,68.58,69.0,707.5,27.5,27.0,360.0,340.0,1.2,10.6,150.0,120.5,70.0,,86.0,293.15,tennis racket,llama31_8b_standard
143,[],[],"['aluminium', 'fiberglass']",,,"['black', 'blue', 'grey', 'red', 'white']",['oval'],0.275,28.0,273.0,28.0,0.1066,0.68,69.5,280.0,27.25,27.0,69.0,68.58,685.0,27.5,27.5,0.35,340.0,10.5,11.17,80.99,129.95,70.0,18.0,72.0,298.0,tennis racket,llama31_8b_standard
144,,[],['fiberglass'],,[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']","['oval', 'rectangle']",0.29,28.5,686.6,27.5,0.92,68.0,27.5,685.0,28.0,27.5,1.3,68.58,685.0,27.0,27.0,340.0,340.0,12.5,11.2,70.0,120.5,75.0,,72.0,293.15,tennis racket,llama31_8b_standard
145,[],[],"['aluminium', 'fiberglass']","['backyard', 'home', 'shop', 'store']",[],,['rectangle'],0.686,28.0,286.5,28.0,27.25,0.67,68.0,286.0,,27.5,68.0,68.58,702.5,27.25,27.5,340.0,340.0,9.3,10.2,80.0,59.95,60.0,22.5,75.0,293.0,tennis racket,llama31_8b_standard
146,,[],,,['fashionable'],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']","['oval', 'rectangle']",0.65,27.5,275.5,9.5,0.95,0.68,71.12,697.5,27.5,29.0,68.58,68.0,685.0,27.0,27.0,0.35,340.0,11.2,10.6,69.99,120.0,99.95,22.0,70.0,298.15,tennis racket,llama31_8b_standard
147,[],,"['aluminium', 'fiberglass']",,[],,['t-shaped'],0.275,28.0,685.0,27.5,0.87,68.58,27.0,288.0,29.0,29.0,68.0,68.0,685.0,27.5,27.0,340.0,345.0,11.2,10.6,80.0,129.95,99.0,22.5,72.0,,tennis racket,llama31_8b_standard
148,[],[],"['aluminium', 'fiberglass']",,[],"['black', 'blue', 'green', 'grey', 'orange', 'red', 'white', 'yellow']",['rectangle'],0.67,28.5,305.0,10.75,2.25,0.68,66.0,685.0,28.5,29.0,68.58,68.58,697.5,27.5,27.0,0.45,,10.5,10.1,70.0,120.0,79.99,22.5,72.0,293.15,tennis racket,llama31_8b_standard
149,,[],"['aluminium', 'fiberglass']",,,,"['oval', 'rectangle', 'rhombus']",0.29,28.0,127.5,28.5,0.97,0.65,68.0,683.0,27.0,29.0,68.58,69.5,685.0,27.25,27.5,340.0,340.0,11.2,11.0,70.0,120.5,120.0,22.5,70.0,293.15,tennis racket,llama31_8b_standard
150,,,"['aluminium', 'fiberglass']",,,"['black', 'blue', 'green', 'red', 'white', 'yellow']","['oval', 'rectangle']",0.275,27.5,271.5,11.5,2.33,0.65,68.58,685.0,29.0,1.3,68.58,68.0,685.0,27.0,27.25,0.27,340.0,10.8,11.2,100.99,120.0,120.0,22.0,72.0,293.15,tennis racket,llama31_8b_standard
151,,[],,,[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']","['oval', 'rectangle']",0.27,27.5,686.0,27.0,0.72,0.65,68.0,685.0,27.5,29.0,0.65,68.0,683.0,27.5,27.0,,340.0,12.0,10.6,149.99,109.99,120.5,22.0,72.0,293.15,tennis racket,llama31_8b_standard
152,[],,['aluminium'],,['professional'],,['rectangle'],0.28,27.5,295.0,28.5,2.25,0.33,68.0,685.0,27.0,29.5,0.69,68.58,707.0,27.5,27.0,0.35,360.0,12.0,10.8,120.5,150.99,150.0,22.5,68.0,293.15,tennis racket,llama31_8b_standard
153,[],,,,['fashionable'],"['black', 'blue', 'green', 'red', 'white', 'yellow']","['oval', 'rhombus']",0.28,28.5,280.0,28.0,0.9166666666666666,1.27,68.0,683.0,28.0,29.5,68.0,68.58,685.0,27.0,27.5,340.0,350.0,1.2,9.4,60.45,99.95,120.99,22.5,70.0,293.15,tennis racket,llama31_8b_standard
154,[],[],"['aluminium', 'fiberglass']",,[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']","['oval', 'rectangle']",0.27,27.5,287.5,28.0,11.18,0.67,27.0,685.0,28.5,27.0,0.65,68.0,685.0,27.25,27.5,0.45,350.0,1.5,11.2,100.0,59.99,40.0,22.5,72.0,,tennis racket,llama31_8b_standard
155,,[],"['aluminium', 'fiberglass']","['park', 'schoolyard', 'stadium']",,"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']","['oval', 'rectangle']",0.275,,143.0,28.5,0.917,0.65,68.0,685.0,27.5,29.15,68.0,68.0,683.0,27.5,27.25,340.0,,,11.0,79.99,59.95,70.0,22.5,70.0,293.15,tennis racket,llama31_8b_standard
156,,[],"['aluminium', 'fiberglass']",,,"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']","['oval', 'rectangle']",0.29,13.0,273.0,28.5,0.92,0.65,68.58,685.0,27.5,29.5,0.68,68.0,685.0,27.0,27.5,0.36,340.0,1.5,11.0,60.0,49.95,70.0,22.5,75.0,298.0,tennis racket,llama31_8b_standard
157,"['knitted', 'woven']",[],"['aluminium', 'fiberglass']",,[],[],"['oval', 'rectangle']",0.29,28.0,290.0,11.5,0.87,0.68,27.8,707.0,27.5,27.5,0.68,68.0,685.0,27.25,27.5,0.4,330.0,12.0,11.2,70.0,99.95,99.95,22.0,72.0,293.15,tennis racket,llama31_8b_standard
158,[],[],"['aluminium', 'fiberglass', 'steel']","['athletic field', 'indoor', 'store']",,"['black', 'blue', 'green', 'red', 'white']",,0.29,3.75,737.0,28.0,0.71,68.0,68.0,685.0,29.0,29.0,0.68,68.0,685.0,,27.5,0.25,340.0,10.5,10.6,120.0,80.5,60.0,22.5,72.0,,tennis racket,llama31_8b_standard
159,[],,,,['fashionable'],"['black', 'blue', 'green', 'red', 'white', 'yellow']","['oval', 'rectangle']",27.5,27.5,275.0,27.5,0.9167,0.68,69.12,685.0,28.5,32.0,68.58,27.0,705.0,,27.0,0.27,340.0,10.6,11.0,120.0,120.0,100.0,18.5,84.0,298.15,tennis racket,llama31_8b_standard
160,,[],,,,"['blue', 'green', 'grey', 'red', 'silver']",['rectangle'],3.15,330.0,3150.0,120.0,10.2,10.0,4.3,65000.0,96.0,67.5,400.0,200000.0,200000.0,360.0,500.0,400000.0,420000.0,450000.0,75000.0,22.45,2.8,50.0,22.5,72.0,293.15,train,llama31_8b_standard
161,['metallic'],[],,,,"['blue', 'green', 'grey', 'red', 'yellow']",['rectangle'],3.15,350.0,3280.0,,10.5,5.8,25000.0,42000.0,56.6,82.5,530.0,200.0,55000.0,85.33,52.5,400.0,460000.0,60000.0,440000.0,2.5,2.5,3.45,20.5,50.0,293.15,train,llama31_8b_standard
162,[],,"['aluminium', 'plastic', 'steel']",,[],"['blue', 'green', 'grey', 'red', 'yellow']","['oval', 'rectangle', 'rhombus']",3.14,320.0,10350.5,108.0,9.5,24.5,24000.0,15000.0,134.0,75.6,350.0,200.0,24000.0,390.0,400.0,420000.0,350000.0,430000.0,100000.0,7.35,1.5,1.5,22.5,68.0,293.15,train,llama31_8b_standard
163,[],,"['aluminium', 'steel', 'wood']",,,,['rectangle'],3.2,330.0,3115.0,120.0,9.8,15.4,,4320.0,567.0,14.4,150.0,27500.0,200000.0,6000.0,15.7,450.0,400000.0,420000.0,44000.0,0.9,0.95,0.86,20.5,65.0,293.0,train,llama31_8b_standard
164,['metallic'],[],,,,"['blue', 'green', 'red', 'seal brown', 'yellow']",['car'],3.0,305.0,32000.0,96.0,10.5,13.7,12400.0,42500.0,57.5,,200.0,150000.0,210000.0,85.64,800.0,400.0,450000.0,430000.0,15000.0,2.5,12.5,8.5,22.5,58.0,295.15,train,llama31_8b_standard
165,,[],,['yard'],[],"['blue', 'green', 'red', 'silver', 'yellow']",,3.2,300.0,3225.0,102.5,10.2,23.3,41900.0,4400.0,579.0,54.8,,200.0,200000.0,680.75,450.0,4250.5,450000.0,500000.0,60000.0,0.8,1.45,2.5,22.5,68.0,293.15,train,llama31_8b_standard
