,concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name,Unnamed: 0
54,sheep,0.9,90.0,900.0,35.43307086614173,2.9527559055118107,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,39.0,102.2,312.15,250.0,227.27272727272725,192.3076923076923,70.0,70000.0,154.32370941286442,2469.1793506058307,0.5,50.0,500.0,19.68503937007874,1.6404199475065615,"['rough', 'soft']","['black', 'grey', 'seal brown', 'white']","['bone', 'organic', 'wool']","['cylindrical', 'ovoid']",['plain'],"['barn', 'farm', 'pasture']","['gentle', 'social', 'timid']",MTurk,
55,sheep,0.75,75.0,750.0,29.52755905511811,2.460629921259842,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,39.0,102.2,312.15,150.0,136.36363636363635,115.38461538461537,70.0,70000.0,154.32370941286442,2469.1793506058307,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,"['rough', 'soft']","['black', 'grey', 'seal brown', 'white']","['bone', 'wool']","['cylindrical', 'oval']","['plain', 'spotted']","['barn', 'countryside', 'farm', 'pasture']","['docile', 'friendly', 'timid']",MTurk,
56,sheep,0.9,90.0,900.0,35.43307086614173,2.9527559055118107,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,39.0,102.2,312.15,150.0,136.36363636363635,115.38461538461537,70.0,70000.0,154.32370941286442,2469.1793506058307,0.5,50.0,500.0,19.68503937007874,1.6404199475065615,"['rough', 'smooth']","['black', 'grey', 'seal brown', 'white']",['wool'],"['cylindrical', 'oval', 'rectangle', 'round']","['plain', 'spotted']","['barn', 'farm', 'field', 'pasture']","['docile', 'timid']",MTurk,
57,cow,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,2.4,240.0,2400.0,94.48818897637796,7.8740157480314945,38.6,101.48,311.75,1500.0,1363.6363636363635,1153.8461538461538,600.0,600000.0,1322.7746521102665,21164.394433764264,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,['smooth'],['red'],[],[],['spotted'],['farm'],['friendly'],MTurk,
58,cow,2.0,200.0,2000.0,78.74015748031496,6.561679790026246,2.4,240.0,2400.0,94.48818897637796,7.8740157480314945,38.5,101.3,311.65,1500.0,1363.6363636363635,1153.8461538461538,600.0,600000.0,1322.7746521102665,21164.394433764264,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,"['rough', 'smooth']","['black', 'seal brown', 'white']",[],"['rectangle', 'round']","['plain', 'spotted']","['barn', 'farm', 'pasture']","['calm', 'friendly', 'strong']",MTurk,
59,cow,2.4,240.0,2400.0,94.48818897637796,7.8740157480314945,2.4,240.0,2400.0,94.48818897637796,7.8740157480314945,38.6,101.48,311.75,1200.0,1090.9090909090908,923.076923076923,600.0,600000.0,1322.7746521102665,21164.394433764264,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,"['rough', 'smooth']","['black', 'grey', 'red', 'seal brown', 'tan', 'white']",['skin'],"['cylindrical', 'oval', 'rectangle']","['plain', 'spotted']","['barn', 'farm', 'field', 'pasture']",['docile'],MTurk,
60,elephant,3.0,300.0,3000.0,118.11023622047244,9.842519685039369,6.0,600.0,6000.0,236.2204724409449,19.685039370078737,36.0,96.8,309.15,80000.0,72727.27272727272,61538.46153846153,6000.0,6000000.0,13227.746521102665,211643.94433764264,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,"['rough', 'wrinkled']",['grey'],"['bone', 'skin']","['cylindrical', 'round']",['plain'],"['forest', 'park', 'zoo']","['durable', 'intelligent', 'protective', 'social', 'strong', 'water-resistant']",MTurk,
61,elephant,3.0,300.0,3000.0,118.11023622047244,9.842519685039369,6.0,600.0,6000.0,236.2204724409449,19.685039370078737,36.5,97.7,309.65,,,,5000.0,5000000.0,11023.122100918887,176369.9536147022,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,"['rough', 'smooth', 'wrinkled']","['black', 'grey', 'or', 'seal brown']","['bone', 'flesh', 'skin']","['cylindrical', 'round']",['plain'],"['forest', 'grasslands', 'zoo']","['aggressive', 'durable', 'gentle', 'intelligent', 'strong']",MTurk,
62,elephant,3.0,300.0,3000.0,118.11023622047244,9.842519685039369,6.0,600.0,6000.0,236.2204724409449,19.685039370078737,36.5,97.7,309.65,80000.0,72727.27272727272,61538.46153846153,5000.0,5000000.0,11023.122100918887,176369.9536147022,2.0,200.0,2000.0,78.74015748031496,6.561679790026246,"['rough', 'wrinkled']","['grey', 'seal brown']",[],['rectangle'],['plain'],"['forest', 'zoo']","['calm', 'intelligent', 'social', 'tough']",MTurk,
63,bear,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,2.0,200.0,2000.0,78.74015748031496,6.561679790026246,37.5,99.5,310.65,,,,300.0,300000.0,661.3873260551333,10582.197216882132,0.7,70.0,700.0,27.559055118110237,2.296587926509186,['rough'],"['black', 'grey', 'seal brown', 'white']","['bone', 'flesh', 'fur', 'organic']",[],['plain'],"['forest', 'mountain', 'park', 'tundra', 'zoo']","['aggressive', 'strong', 'tough']",MTurk,
64,bear,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,2.1,210.0,2100.0,82.67716535433071,6.889763779527558,37.5,99.5,310.65,,,,350.0,350000.0,771.6185470643221,12345.896753029154,0.9,90.0,900.0,35.43307086614173,2.9527559055118107,['rough'],"['black', 'green', 'grey', 'seal brown', 'white']","['bone', 'fur']","['oval', 'round']",['plain'],"['forest', 'mountain', 'park', 'tundra', 'zoo']","['aggressive', 'powerful', 'tough']",MTurk,
65,bear,1.2,120.0,1200.0,47.24409448818898,3.9370078740157473,2.1,210.0,2100.0,82.67716535433071,6.889763779527558,37.5,99.5,310.65,,,,350.0,350000.0,771.6185470643221,12345.896753029154,0.9,90.0,900.0,35.43307086614173,2.9527559055118107,['rough'],"['black', 'grey', 'seal brown', 'white']","['bone', 'fur']",['round'],['plain'],"['forest', 'mountain', 'park', 'tundra', 'zoo']","['aggressive', 'durable', 'powerful']",MTurk,
66,zebra,1.4000000000000001,140.0,1400.0,55.118110236220474,4.593175853018373,2.4,240.0,2400.0,94.48818897637796,7.874015748031496,38.0,100.4,311.15,7000.0,6363.636363636363,5384.615384615384,300.0,300000.0,661.3873260551333,10582.197216882132,0.6,60.0,600.0,23.62204724409449,1.968503937007874,"['rough', 'smooth']","['black', 'white']","['bone', 'flesh', 'fur']",[],[],['zoo'],"['alert', 'fast', 'social']",MTurk,
67,zebra,1.3,130.0,1300.0,51.181102362204726,4.2650918635170605,2.4,240.0,2400.0,94.48818897637796,7.8740157480314945,37.5,99.5,310.65,5000.0,4545.454545454545,3846.1538461538457,350.0,350000.0,771.6185470643221,12345.896753029154,0.5,50.0,500.0,19.68503937007874,1.6404199475065615,"['rough', 'smooth']",['black-and-white'],"['bone', 'fur']",['cylindrical'],['striped'],"['grasslands', 'zoo']","['agile', 'alert', 'durable', 'skittish', 'social']",MTurk,
68,zebra,1.4000000000000001,140.0,1400.0,55.118110236220474,4.593175853018373,2.4,240.0,2400.0,94.48818897637796,7.874015748031496,38.5,101.3,311.65,6000.0,5454.545454545454,4615.384615384615,300.0,300000.0,661.3873260551333,10582.197216882132,0.6,60.0,600.0,23.62204724409449,1.968503937007874,"['rough', 'smooth']","['black', 'grey', 'white']",[],['oval'],['striped'],['zoo'],"['fast', 'skittish', 'strong']",MTurk,
69,giraffe,5.5,550.0,5500.0,216.53543307086613,18.044619422572175,3.5,350.0,3500.0,137.79527559055117,11.48293963254593,38.5,101.3,311.65,300000.0,272727.2727272727,230769.23076923075,1200.0,1200000.0,2645.549304220533,42328.78886752853,0.7,70.0,700.0,27.559055118110237,2.296587926509186,['rough'],"['cream', 'seal brown', 'tan']",['metal'],['rectangle'],['spotted'],['zoo'],"['alert', 'durable', 'gentle', 'shy']",MTurk,
70,giraffe,5.5,550.0,5500.0,216.53543307086613,18.044619422572175,4.3,430.0,4300.0,169.29133858267716,14.107611548556429,37.0,98.6,310.15,20000.0,18181.81818181818,15384.615384615383,800.0,800000.0,1763.699536147022,28219.19257835235,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,['rough'],['white'],[],['cylindrical'],['spotted'],[],['calm'],MTurk,
71,giraffe,,,,,,0.3048,30.48,304.8,12.000000000000002,1.0,,,,,,,,,,,0.3048,30.48,304.8,12.000000000000002,1.0,[],['seal brown'],[],[],[],['zoo'],[],MTurk,
72,backpack,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,,,,40.0,36.36363636363636,30.769230769230766,0.7000000000000001,700.0,1.5432370941286444,24.69179350605831,0.3,30.0,300.0,11.811023622047244,0.984251968503937,"['rough', 'smooth']","['black', 'blue', 'grey']","['nylon', 'polyester']","['cylindrical', 'rectangle', 'round']","['plain', 'striped']","['office', 'outdoor', 'schoolhouse']","['durable', 'flexible', 'portable']",MTurk,
73,backpack,,,,,,,,,,,,,,30.0,27.272727272727273,23.076923076923073,2.5,2500.0,5.511561050459443,88.18497680735109,,,,,,[],"['black', 'blue', 'green', 'grey', 'navy blue', 'red', 'silver', 'yellow']",['leather'],['cylindrical'],['striped'],['office'],['durable'],MTurk,
74,backpack,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,,,,50.0,45.45454545454545,38.46153846153846,0.8,800.0,1.763699536147022,28.219192578352352,0.3,30.0,300.0,11.811023622047244,0.984251968503937,"['rough', 'smooth']","['black', 'blue', 'grey']","['nylon', 'polyester']","['cylindrical', 'rectangle']","['plain', 'striped']","['bedroom', 'classroom', 'closet']","['durable', 'flexible', 'water-resistant']",MTurk,
75,umbrella,0.05,5.0,50.0,1.968503937007874,0.16404199475065617,0.75,75.0,750.0,29.52755905511811,2.4606299212598426,,,,15.0,13.636363636363637,11.538461538461537,0.5,500.0,1.1023122100918887,17.63699536147022,1.0,100.0,1000.0,39.37007874015748,3.2808398950131235,['smooth'],"['black', 'navy blue', 'red']","['metal', 'nylon', 'plastic']","['circular', 'conical']",['plain'],"['backpack', 'car', 'closet']",['water-resistant'],MTurk,
76,umbrella,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,,,,15.0,13.636363636363637,11.538461538461537,0.35000000000000003,350.0,0.7716185470643222,12.345896753029155,1.0,100.0,1000.0,39.37007874015748,3.2808398950131235,"['rough', 'smooth']","['black', 'blue', 'green', 'multicoloured', 'red', 'transparent', 'yellow']","['aluminium', 'nylon', 'plastic', 'polyester', 'rubber', 'steel', 'wood']","['circular', 'conical', 'cylindrical']","['plain', 'striped']","['bag', 'car', 'closet', 'hallway', 'office', 'store']","['durable', 'fragile', 'water-resistant']",MTurk,
77,umbrella,0.6,60.0,600.0,23.62204724409449,1.968503937007874,0.3,30.0,300.0,11.811023622047244,0.984251968503937,,,,10.0,9.09090909090909,7.692307692307692,0.5,500.0,1.1023122100918887,17.63699536147022,1.0,100.0,1000.0,39.37007874015748,3.2808398950131235,['smooth'],"['black', 'blue', 'green', 'red', 'silver', 'transparent', 'yellow']","['nylon', 'plastic', 'polyester']","['cylindrical', 'round']","['plain', 'polka-dotted', 'striped']","['backpack', 'car', 'home', 'office', 'store']","['durable', 'water-resistant']",MTurk,
78,handbag,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,0.3,30.0,300.0,11.811023622047244,0.984251968503937,,,,150.0,136.36363636363635,115.38461538461537,0.8,800.0,1.763699536147022,28.219192578352352,0.1,10.0,100.0,3.937007874015748,0.32808398950131235,"['smooth', 'soft']","['beige', 'black', 'blue', 'red', 'seal brown', 'white']","['leather', 'metal', 'nylon', 'plastic']","['cylindrical', 'oval', 'rectangle']","['logo', 'plain', 'striped']","['bedroom', 'car', 'closet', 'office', 'store']","['durable', 'flexible', 'resistant', 'water-resistant']",MTurk,
79,handbag,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,0.3,30.0,300.0,11.811023622047244,0.984251968503937,,,,100.0,90.9090909090909,76.92307692307692,0.8,800.0,1.763699536147022,28.219192578352352,0.12,12.0,120.0,4.724409448818898,0.39370078740157477,"['glossy', 'matted', 'smooth', 'soft']","['beige', 'black', 'blue', 'red', 'seal brown', 'silver', 'white']","['fabric', 'leather', 'metal', 'plastic']","['cylindrical', 'oval', 'rectangle']","['plain', 'striped']","['bedroom', 'car', 'closet', 'office', 'store']","['durable', 'flexible', 'water-resistant']",MTurk,
80,handbag,8.0,800.0,8000.0,314.96062992125985,26.246719160104988,0.3,30.0,300.0,11.811023622047244,0.984251968503937,,,,100.0,90.9090909090909,76.92307692307692,0.8,800.0,1.763699536147022,28.219192578352352,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,"['glossy', 'smooth', 'soft']","['beige', 'black', 'red', 'seal brown', 'white']","['leather', 'nylon']","['oval', 'rectangle']","['plain', 'striped']","['car', 'home', 'office', 'restaurant', 'shopping mall']","['durable', 'flexible', 'water-resistant']",MTurk,
81,tie,,,,,,1.45,145.0,1450.0,57.08661417322835,4.757217847769029,,,,25.0,22.727272727272727,19.23076923076923,0.06,60.0,0.13227746521102665,2.1164394433764264,0.075,7.5,75.0,2.952755905511811,0.24606299212598426,"['ribbed', 'smooth']","['black', 'blue', 'green', 'grey', 'purple', 'red', 'silver']","['cotton', 'polyester', 'silk', 'wool']",['rectangle'],"['dotted', 'paisley', 'plain', 'striped']","['bedroom', 'closet', 'office']","['flexible', 'fragile']",MTurk,
82,tie,0.003,0.3,3.0,0.11811023622047244,0.00984251968503937,1.45,145.0,1450.0,57.08661417322835,4.757217847769029,,,,25.0,22.727272727272727,19.23076923076923,0.06,60.0,0.13227746521102665,2.1164394433764264,0.07,7.0,70.0,2.7559055118110236,0.22965879265091863,['smooth'],"['black', 'blue', 'red']","['cotton', 'polyester', 'silk']",['rectangle'],"['dotted', 'plain', 'striped']","['closet', 'store']","['flexible', 'fragile']",MTurk,
83,tie,0.002,0.2,2.0,0.07874015748031497,0.006561679790026247,1.45,145.0,1450.0,57.08661417322835,4.757217847769029,,,,15.0,13.636363636363637,11.538461538461537,0.05,50.0,0.11023122100918888,1.763699536147022,0.07,7.0,70.0,2.7559055118110236,0.22965879265091863,"['matted', 'ribbed', 'smooth']","['black', 'blue', 'green', 'grey', 'purple', 'red', 'yellow']","['cotton', 'polyester', 'silk', 'wool']","['bow', 'knot']","['paisley', 'plain', 'striped', 'woven']","['office', 'schoolhouse', 'store']","['decorative', 'fashionable', 'flexible', 'professional', 'soft']",MTurk,
84,suitcase,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,0.6,60.0,600.0,23.62204724409449,1.968503937007874,22.0,71.6,295.15,100.0,90.9090909090909,76.92307692307692,4.0,4000.0,8.81849768073511,141.09596289176176,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,['smooth'],"['black', 'blue', 'grey']","['fabric', 'metal', 'plastic']","['rectangle', 'round']","['logo', 'plain']","['airfield', 'closet', 'hotel']","['durable', 'portable', 'protective']",MTurk,
85,suitcase,0.3,30.0,300.0,11.811023622047244,0.984251968503937,0.6,60.0,600.0,23.62204724409449,1.968503937007874,,,,100.0,90.9090909090909,76.92307692307692,3.5,3500.0,7.716185470643222,123.45896753029155,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,"['rough', 'smooth']","['black', 'blue', 'grey', 'red', 'silver']",['plastic'],"['rectangle', 'square']","['plain', 'striped']","['airfield', 'closet', 'garage', 'hotel room', 'store']","['durable', 'tough', 'water-resistant', 'weather-resistant']",MTurk,
86,suitcase,,,,,,,,,,,,,,,,,,,,,,,,,,[],['black'],[],['rectangle'],[],['bedroom'],[],MTurk,
87,frisbee,1.5,150.0,1500.0,59.05511811023622,4.921259842519685,1.6,160.0,1600.0,62.99212598425197,5.2493438320209975,,,,10.0,9.09090909090909,7.692307692307692,0.17500000000000002,175.0,0.3858092735321611,6.172948376514578,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,"['glossy', 'matted', 'smooth']","['blue', 'green', 'orange', 'red', 'silver', 'white', 'yellow']","['plastic', 'rubber']",['circular'],"['logo', 'plain', 'striped']","['backyard', 'beach', 'field', 'garage', 'park', 'store']","['durable', 'flexible', 'lightweight', 'water-resistant']",MTurk,
88,frisbee,0.03,3.0,30.0,1.1811023622047243,0.09842519685039369,0.25,25.0,250.0,9.84251968503937,0.8202099737532808,,,,10.0,9.09090909090909,7.692307692307692,0.17500000000000002,175.0,0.3858092735321611,6.172948376514578,0.25,25.0,250.0,9.84251968503937,0.8202099737532808,['smooth'],"['blue', 'green', 'orange', 'red', 'white', 'yellow']",['plastic'],['circular'],"['logo', 'plain', 'striped']","['backyard', 'beach', 'garage', 'park']","['durable', 'lightweight', 'weather-resistant']",MTurk,
89,frisbee,0.03,3.0,30.0,1.1811023622047245,0.09842519685039369,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,,,,15.0,13.636363636363637,11.538461538461537,0.17500000000000002,175.0,0.3858092735321611,6.172948376514578,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,['smooth'],['black'],['plastic'],['circular'],['plain'],['beach'],['durable'],MTurk,
90,skis,1.8,180.0,1800.0,70.86614173228347,5.905511811023622,1.6500000000000001,165.0,1650.0,64.96062992125985,5.413385826771654,15.0,59.0,288.15,700.0,636.3636363636364,538.4615384615385,1.5,1500.0,3.306936630275666,52.91098608441066,0.1,10.0,100.0,3.937007874015748,0.32808398950131235,['smooth'],['green'],['wood'],['hyperboloid'],[],[],[],MTurk,
91,skis,0.015,1.5,15.0,0.5905511811023623,0.049212598425196846,1.7,170.0,1700.0,66.92913385826772,5.57742782152231,2.0,35.6,275.15,400.0,363.6363636363636,307.6923076923077,4.0,4000.0,8.81849768073511,141.09596289176176,0.07,7.0,70.0,2.7559055118110236,0.22965879265091863,['smooth'],"['black', 'blue', 'red']","['metal', 'plastic', 'wood']",[],['logo'],"['garage', 'mountain', 'ski resort']",['rigid'],MTurk,
92,skis,0.015,1.5,15.0,0.5905511811023622,0.049212598425196846,1.7,170.0,1700.0,66.92913385826772,5.577427821522309,5.0,41.0,278.15,500.0,454.5454545454545,384.6153846153846,4.5,4500.0,9.920809890826998,158.73295825323197,0.07,7.000000000000001,70.0,2.755905511811024,0.22965879265091863,"['grooved', 'rough', 'smooth']","['black', 'blue', 'green', 'multicolored', 'red', 'silver', 'white', 'yellow']","['fiber', 'fiberglass', 'metal', 'plastic', 'wood']",[],"['logo', 'plain', 'striped']","['car', 'garage', 'storage room', 'store']","['durable', 'flexible', 'rigid', 'water-resistant']",MTurk,
93,snowboard,0.015,1.5,15.0,0.5905511811023623,0.049212598425196846,1.55,155.0,1550.0,61.023622047244096,5.085301837270341,,,,450.0,409.09090909090907,346.15384615384613,5.0,5000.0,11.023122100918888,176.3699536147022,0.26,26.0,260.0,10.236220472440946,0.8530183727034121,"['glossy', 'smooth']","['black', 'red', 'white']","['fiberglass', 'metal', 'plastic', 'wood']",[],['logo'],"['garage', 'ski resort', 'store']","['durable', 'fast', 'rigid']",MTurk,
94,snowboard,,,,,,1.55,155.0,1550.0,61.023622047244096,5.085301837270341,,,,400.0,363.6363636363636,307.6923076923077,3.5,3500.0,7.716185470643222,123.45896753029155,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,['smooth'],"['black', 'blue', 'green', 'multicolored', 'red', 'white']","['fiber', 'fiberglass', 'plastic', 'steel', 'wood']","['rectangle', 'round']","['logo', 'plain', 'striped']","['cabin', 'closet', 'garage', 'mountain', 'store']","['durable', 'flexible', 'water-resistant']",MTurk,
95,snowboard,0.015,1.5,15.0,0.5905511811023623,0.049212598425196846,1.52,152.0,1520.0,59.84251968503937,4.986876640419948,0.0,32.0,273.15,400.0,363.6363636363636,307.6923076923077,5.0,5000.0,11.023122100918886,176.36995361470218,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,['smooth'],"['blue', 'red', 'silver']","['metal', 'plastic']",['rectangle'],"['plain', 'striped']",['garage'],"['durable', 'water-resistant']",MTurk,
