,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
62,"['rubbery', 'smooth']",[],[],"['gymnasium', 'indoor', 'mountain', 'outdoor', 'park', 'shop', 'ski resort']",[],"['black', 'blue', 'green', 'multicoloured', 'pink', 'red', 'white', 'yellow']","['oval', 't-shaped']",0.6,110.0,100.0,23.0,2.5,0.18,150.0,180.0,130.0,2.5,1.2,140.0,150.0,120.0,2.2,2.0,350.0,4.5,8.5,200.0,250.0,,-5.0,25.0,278.15,skis,phi3mini_4k_instruct_q4
63,"['rough', 'smooth']",[],[],"['backyard', 'indoor', 'mountain', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['conical', 'rectangle']",0.23,100.0,100.0,10.0,2.5,0.025,150.0,150.0,120.0,1.2,1.2,150.0,150.0,145.0,10.0,2.2,600.0,3.5,8.5,200.0,300.0,,-5.0,32.0,270.15,skis,phi3mini_4k_instruct_q4
64,"['rough', 'smooth']",[],[],"['mountain', 'outdoor', 'shop', 'ski resort', 'store']",[],"['black', 'blue', 'green', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",['t-shaped'],0.18,110.0,100.0,22.0,2.0,1.2,180.0,150.0,120.0,2.5,1.4,150.0,145.0,100.0,10.0,1.0,300.0,5.5,8.5,250.0,150.0,,-5.0,32.0,278.15,skis,phi3mini_4k_instruct_q4
65,"['grooved', 'smooth']",[],"['metal', 'plastic', 'wood']","['mountain', 'outdoor', 'park', 'shop', 'ski resort', 'store']","['flexible', 'lightweight', 'sturdy']","['black', 'blue', 'green', 'multicolored', 'or', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle', 'spiral']",0.15,100.0,100.0,22.0,2.5,1.2,100.0,120.0,120.0,1.2,1.5,150.0,150.0,150.0,2.2,2.0,300.0,3.5,10.0,250.0,250.0,,0.0,32.0,273.15,skis,phi3mini_4k_instruct_q4
66,"['metallic', 'rubbery', 'smooth']",[],[],"['mountain', 'outdoor', 'park', 'shop', 'ski resort']",[],"['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'seal brown', 'silver', 'white']",[],0.08,100.0,110.0,10.0,0.5,0.15,120.0,150.0,120.0,2.2,1.2,150.0,150.0,150.0,2.5,2.5,350.0,10.0,8.5,200.0,250.0,0.0,0.0,32.0,278.15,skis,phi3mini_4k_instruct_q4
67,"['rough', 'smooth']",[],[],"['mountain', 'outdoor', 'park', 'shop', 'ski resort', 'store']",[],"['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.18,100.0,100.0,10.0,2.2,0.25,150.0,145.0,100.0,2.5,1.2,170.0,150.0,140.0,2.5,2.0,400.0,4.5,14.0,350.0,300.0,,-5.0,32.0,273.15,skis,phi3mini_4k_instruct_q4
68,"['rubbery', 'smooth']",[],[],"['indoor', 'mountain', 'outdoor', 'park', 'schoolhouse', 'ski resort']",[],"['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'seal brown', 'silver', 'white']","['s-shape', 't-shaped']",0.15,100.0,95.0,10.5,1.5,0.15,130.0,150.0,140.0,2.5,1.2,150.0,150.0,150.0,2.5,3.5,400.0,5.0,8.5,300.0,200.0,0.0,-5.0,31.0,278.15,skis,phi3mini_4k_instruct_q4
69,['smooth'],[],[],[],"['durable', 'flexible', 'lightweight', 'sturdy', 'water-resistant']",[],"['oval', 'rectangle']",0.15,22.0,100.0,10.0,2.5,1.2,140.0,140.0,150.0,2.5,1.2,150.0,150.0,150.0,1.2,2.0,400.0,3.5,8.5,300.0,250.0,,-5.0,28.4,268.15,skis,phi3mini_4k_instruct_q4
70,"['rough', 'smooth']",[],"['metal', 'plastic', 'wood']","['mountain', 'outdoor', 'park', 'shop', 'ski resort', 'store']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.18,100.0,100.0,22.5,0.5,1.1,120.0,150.0,130.0,1.2,1.2,150.0,140.0,120.0,1.1,2.0,300.0,4.0,8.0,200.0,200.0,0.0,-5.5,25.0,273.15,skis,phi3mini_4k_instruct_q4
71,"['rough', 'smooth']",[],"['metal', 'plastic', 'wood']","['mountain', 'outdoor', 'park', 'shop', 'ski resort', 'store']",[],"['black', 'blue', 'green', 'grey', 'or', 'orange', 'pink', 'purple', 'red', 'seal brown', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.1,100.0,95.0,8.5,2.0,0.5,150.0,140.0,120.0,1.2,1.4,120.0,150.0,140.0,2.5,2.2,500.0,3.5,8.5,200.0,400.0,2.5,-5.0,25.0,277.15,skis,phi3mini_4k_instruct_q4
72,"['rough', 'smooth']",[],"['metal', 'plastic', 'wood']","['indoor', 'mountain', 'park', 'ski resort', 'ski slope']",[],"['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",[],0.15,100.0,100.0,8.5,0.25,0.18,120.0,180.0,140.0,2.5,1.2,160.0,150.0,150.0,2.1,2.5,500.0,8.5,10.0,250.0,300.0,3.5,-5.0,32.0,273.15,skis,phi3mini_4k_instruct_q4
73,"['matted', 'smooth']",[],[],[],[],"['black', 'blue', 'green', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle', 'round']",0.4,100.0,200.0,10.5,2.5,1.4,150.0,150.0,150.0,1.1,1.2,120.0,125.0,100.0,2.3,1.0,500.0,8.0,8.5,300.0,300.0,,-5.0,32.0,277.15,skis,phi3mini_4k_instruct_q4
74,"['matted', 'smooth']",[],[],[],[],"['black', 'blue', 'green', 'or', 'red', 'seal brown', 'silver', 'white']",['t-shaped'],0.25,100.0,100.0,8.5,2.2,1.5,120.0,150.0,140.0,2.5,1.3,150.0,120.0,130.0,10.0,1.5,400.0,3.5,8.5,250.0,200.0,0.0,-5.0,31.0,278.15,skis,phi3mini_4k_instruct_q4
75,['smooth'],[],[],"['mountain', 'outdoor', 'park', 'shop', 'ski resort', 'store']",[],"['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle', 'round']",0.07,100.0,95.0,22.0,2.0,1.2,100.0,150.0,110.0,2.5,1.2,150.0,150.0,148.0,2.5,2.0,450.0,5.0,8.5,300.0,500.0,,-5.0,31.0,256.15,skis,phi3mini_4k_instruct_q4
76,[],[],"['metal', 'plastic', 'wood']","['mountain', 'outdoor', 'park', 'shop', 'ski resort', 'store']",[],"['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle', 'wedge']",0.12,100.0,100.0,22.0,1.5,1.5,100.0,120.0,135.0,2.2,1.0,150.0,150.0,132.5,11.0,2.5,400.0,5.0,10.0,350.0,200.0,0.0,-5.0,32.0,273.15,skis,phi3mini_4k_instruct_q4
77,"['rough', 'smooth']",[],[],[],"['durable', 'flexible', 'lightweight', 'sturdy', 'water-resistant']","['black', 'blue', 'green', 'or', 'purple', 'red', 'silver', 'white', 'yellow']",['christian cross'],0.25,100.0,100.0,10.5,0.5,1.2,120.0,140.0,120.0,1.2,1.2,150.0,150.0,120.0,10.5,3.0,300.0,3.5,10.0,200.0,250.0,1.5,-5.0,32.0,273.15,skis,phi3mini_4k_instruct_q4
78,"['glossy', 'rough', 'smooth']",[],"['metal', 'plastic', 'wood']","['indoor', 'mountain', 'outdoor', 'park', 'ski resort', 'store']",[],"['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle', 'v-shaped']",0.25,100.0,100.0,10.5,0.5,1.1,100.0,150.0,120.0,1.5,1.5,150.0,150.0,102.0,10.0,2.0,500.0,6.5,8.0,200.0,200.0,0.0,-5.0,32.0,255.37,skis,phi3mini_4k_instruct_q4
79,"['glossy', 'matted', 'smooth']",[],"['metal', 'plastic', 'wood']","['backyard', 'indoor', 'mountain', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'or', 'red', 'seal brown', 'silver', 'white']",['rectangle'],0.08,100.0,100.0,10.0,2.2,1.2,150.0,150.0,150.0,2.5,1.2,150.0,150.0,142.0,10.0,1.5,300.0,5.5,8.0,250.0,250.0,3.5,-5.0,32.0,253.15,skis,phi3mini_4k_instruct_q4
80,['rough'],[],[],"['forest', 'mountain']",[],"['black', 'seal brown', 'white']",['bear'],2.5,120.0,200.0,48.0,5.5,2.5,120.0,200.0,66.0,5.5,2.5,250.0,1200.0,36.0,8.0,220.0,250000.0,440.0,400.0,,,700.0,,50.0,285.15,bear,phi3mini_4k_instruct_q4
81,['rough'],[],"['fur', 'wool']",[],"['aggressive', 'curious', 'docile', 'playful', 'social']","['black', 'seal brown', 'white']",[],2.0,120.0,200.0,36.0,5.5,2.4,200.0,700.0,36.5,6.5,2.4,250.0,800.0,48.0,8.0,220.0,20000.0,790.0,400.0,0.0,,700.0,0.0,50.0,288.15,bear,phi3mini_4k_instruct_q4
82,['rough'],[],[],"['forest', 'mountain', 'tundra']",[],"['black', 'grey', 'seal brown', 'white']","['cylinder', 'oval']",2.5,120.0,150.0,36.0,6.5,2.0,250.0,700.0,60.0,8.2,2.5,250.0,1200.0,60.0,6.5,220.0,300000.0,660.0,330.0,0.0,0.0,,,59.0,295.15,bear,phi3mini_4k_instruct_q4
83,['rough'],[],[],"['forest', 'mountain']","['aggressive', 'curious', 'intelligent', 'playful']","['black', 'seal brown', 'white']","['circle', 'oval', 'polygon', 'rectangle']",1.2,120.0,300.0,36.0,6.5,2.5,200.0,1200.0,42.0,7.5,2.5,250.0,900.0,42.72,7.9,220.0,20000.0,700.0,200.0,,0.0,700.0,,50.0,293.15,bear,phi3mini_4k_instruct_q4
84,['rough'],[],[],"['forest', 'mountain', 'tundra']","['aggressive', 'curious', 'majestic', 'playful', 'protective', 'shy']","['black', 'seal brown', 'white']",['rectangle'],2.5,120.0,300.0,36.0,5.5,2.5,120.0,200.0,36.0,6.5,2.5,250.0,1200.0,42.72,5.5,220.0,20000.0,660.0,200.0,0.0,0.0,660.0,0.0,50.0,295.15,bear,phi3mini_4k_instruct_q4
85,['rough'],[],"['animal skin', 'bone', 'fur', 'teeth']",['mountain'],[],"['black', 'blue', 'seal brown', 'white']","['circle', 'oval', 'rectangle', 'triangle']",1.5,150.0,300.0,36.0,6.5,2.5,150.0,1500.0,28.5,8.0,2.5,250.0,850.0,36.5,6.5,220.0,20000.0,300.0,440.0,0.0,0.0,700.0,0.0,59.0,293.15,bear,phi3mini_4k_instruct_q4
86,['rough'],[],"['animal skin', 'bone', 'fur', 'teeth']",[],[],"['black', 'cream', 'seal brown', 'white']",[],2.5,150.0,250.0,12.5,5.2,2.5,120.0,2000.0,36.0,6.5,2.5,250.0,2000.0,36.5,7.5,220.0,200000.0,500.0,330.0,0.0,0.0,,,50.0,298.15,bear,phi3mini_4k_instruct_q4
87,['rough'],[],[],"['forest', 'mountain', 'tundra']",[],"['black', 'blue', 'cream', 'gold', 'purple', 'white']",['oblong'],2.0,200.0,200.0,24.0,5.5,2.4,120.0,300.0,24.0,7.9,2.5,250.0,1400.0,42.0,8.0,220.0,20000.0,660.0,450.0,0.0,0.0,,0.0,40.0,293.15,bear,phi3mini_4k_instruct_q4
88,['rough'],[],[],[],[],"['black', 'seal brown']","['circle', 'ellipse', 'oval', 'rectangle']",2.5,150.0,300.0,36.0,5.5,2.0,250.0,800.0,48.0,6.5,2.5,250.0,200.0,42.5,6.5,220.0,300000.0,660.0,400.0,0.0,0.0,500.0,0.0,50.0,294.321,bear,phi3mini_4k_instruct_q4
89,['rough'],[],[],"['forest', 'mountain']","['aggressive', 'curious', 'playful', 'social']","['black', 'seal brown', 'white']",[],2.5,120.0,400.0,36.0,7.5,2.2,250.0,1200.0,36.0,5.9,2.5,250.0,1900.0,36.5,7.5,220.0,200000.0,660.0,420.0,0.0,0.0,700.0,0.0,50.0,295.15,bear,phi3mini_4k_instruct_q4
90,['rough'],[],"['animal skin', 'bone', 'fur', 'leather', 'wood', 'wool']","['mountain', 'park', 'rainforest']","['aggressive', 'alert', 'curious', 'playful', 'social']","['black', 'seal brown', 'white']","['cone', 'cylinder', 'rectangle', 'sphere']",2.5,150.0,500.0,24.0,7.5,2.5,250.0,300.0,36.0,6.5,2.5,250.0,1200.0,42.7,7.5,220.0,250000.0,660.0,2640.0,0.0,,,0.0,59.0,295.15,bear,phi3mini_4k_instruct_q4
91,['rough'],[],[],[],[],"['black', 'seal brown', 'white']","['circle', 'cylinder', 'oval', 'rectangle', 'sphere']",2.5,100.0,300.0,24.0,8.0,2.5,250.0,300.0,36.0,8.5,2.5,250.0,200.0,36.5,6.5,300.0,300000.0,660.0,330.0,0.0,,700.0,,59.0,293.15,bear,phi3mini_4k_instruct_q4
92,['rough'],[],"['fur', 'ice', 'wood']","['forest', 'tundra']","['aggressive', 'curious', 'playful', 'protective', 'shy']","['black', 'seal brown', 'white']",['rectangle'],2.5,150.0,300.0,24.0,7.5,2.5,140.0,200.0,42.0,5.5,2.5,250.0,200.0,30.0,6.5,220.0,300000.0,300.0,200.0,0.0,0.0,700.0,0.0,50.0,293.15,bear,phi3mini_4k_instruct_q4
93,['rough'],[],[],"['forest', 'tundra']","['aggressive', 'curious', 'playful', 'protective', 'shy']","['black', 'seal brown', 'white']",['bear'],2.5,200.0,400.0,24.0,6.5,2.0,120.0,1500.0,70.0,6.2,2.5,250.0,1500.0,36.5,7.5,220.0,300000.0,500.0,800.0,0.0,,700.0,,59.0,295.15,bear,phi3mini_4k_instruct_q4
94,['rough'],[],['fur'],"['forest', 'rainforest']",[],"['black', 'blue', 'seal brown', 'white']",[],2.5,120.0,300.0,24.0,5.5,2.5,250.0,700.0,42.0,6.5,2.5,250.0,750.0,60.0,8.0,220.0,20000.0,400.0,330.0,0.0,0.0,700.0,0.0,59.9,298.15,bear,phi3mini_4k_instruct_q4
95,['rough'],[],[],['forest'],[],"['black', 'seal brown', 'white']","['oblong', 'rectangle']",2.5,120.0,250.0,24.0,7.5,2.5,150.0,1500.0,28.5,6.5,2.5,250.0,700.0,72.0,6.5,220.0,20000.0,500.0,440.92,0.0,0.0,,-5.0,50.0,298.15,bear,phi3mini_4k_instruct_q4
96,['rough'],[],[],['forest'],"['aggressive', 'curious', 'playful', 'shy']","['black', 'cream', 'seal brown', 'white']",['bear'],2.5,250.0,300.0,36.0,5.5,2.2,120.0,1900.0,36.0,6.5,2.5,250.0,1200.0,36.5,8.5,220.0,300000.0,440.0,330.0,0.0,0.0,300.0,0.0,50.4,295.15,bear,phi3mini_4k_instruct_q4
97,['rough'],[],[],[],[],"['black', 'seal brown', 'white']","['bear', 'circle', 'oval', 'rectangle']",1.8,120.0,300.0,24.0,8.0,2.3,180.0,250.0,36.0,6.5,2.5,250.0,200.0,72.5,7.5,220.0,22000.0,660.0,400.0,0.0,0.0,700.0,-1.5,60.8,293.15,bear,phi3mini_4k_instruct_q4
98,"['fibrous', 'rough']",[],[],"['forest', 'tundra']",[],"['black', 'seal brown', 'white']",['claw'],2.5,100.0,300.0,24.0,5.0,2.5,120.0,200.0,48.0,8.0,2.5,250.0,1200.0,60.0,7.5,220.0,25000.0,500.0,35000.0,0.0,,,,59.0,293.15,bear,phi3mini_4k_instruct_q4
99,['rough'],[],"['bone', 'fur', 'skin']","['forest', 'mountain', 'river']",[],"['black', 'seal brown', 'white']","['cylinder', 'oval', 'polygon', 'rectangle']",2.0,120.0,300.0,36.5,6.5,2.5,120.0,300.0,48.0,7.5,2.5,200.0,500.0,66.0,6.5,300.0,20000.0,660.0,400.0,,0.0,800.0,0.0,60.8,293.15,bear,phi3mini_4k_instruct_q4
100,[],[],[],[],[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'oval', 'rectangle']",0.75,80.0,450.0,24.0,3.5,0.85,75.0,750.0,36.0,3.5,0.9,85.0,750.0,36.0,6.5,100.0,500.0,200.0,100.0,,0.0,0.0,,68.0,293.15,bench,phi3mini_4k_instruct_q4
101,"['rough', 'smooth', 'woven']",[],[],"['airfield', 'beach', 'gymnasium', 'hospital', 'hotel', 'library', 'park', 'restaurant', 'schoolhouse', 'stadium']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'cylindrical', 'oval', 'rectangle']",0.9,100.0,800.0,24.0,3.5,0.75,85.0,750.0,30.0,3.5,0.8,100.0,900.0,30.0,6.5,150.0,20000.0,100.0,50.0,0.0,,0.0,,68.0,295.15,bench,phi3mini_4k_instruct_q4
102,[],[],[],"['airfield', 'beach', 'coffee shop', 'gym', 'library', 'park', 'restaurant', 'schoolhouse', 'stadium', 'train station']",['portable'],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['oval', 'rectangle']",0.9,100.0,450.0,28.0,3.5,0.65,85.0,750.0,30.0,3.5,1.5,75.0,800.0,30.0,6.5,150.0,4500.0,45.0,50.0,,0.0,0.0,23.5,68.0,295.15,bench,phi3mini_4k_instruct_q4
103,[],[],[],"['airfield', 'gym', 'library', 'park', 'restaurant', 'stadium', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'pink', 'red', 'seal brown', 'white']","['circular', 'oval', 'rectangle']",0.8,80.0,450.0,30.0,3.5,0.75,85.0,750.0,30.0,3.5,2.4,80.0,1200.0,22.0,8.0,50.0,,50.0,50.0,150.0,150.0,,,65.2,295.15,bench,phi3mini_4k_instruct_q4
104,"['metallic', 'rough', 'smooth']",[],[],"['airfield', 'beach', 'campus', 'field', 'gym', 'hotel', 'library', 'museum', 'park', 'restaurant']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['circular', 'oval', 'polygon', 'rectangle', 'trapezoid']",0.8,100.0,600.0,24.0,3.5,0.75,85.0,450.0,30.0,2.5,2.4,100.0,600.0,30.0,6.5,250.0,25000.0,150.0,,0.0,,0.0,23.5,65.2,295.15,bench,phi3mini_4k_instruct_q4
105,[],[],[],[],[],"['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white', 'yellow']","['circular', 'l-shaped', 'oval', 'rectangle']",0.9,100.0,500.0,24.0,3.5,0.75,75.0,750.0,30.0,39.37,1.5,90.0,750.0,30.0,3.5,150.0,25000.0,50.0,150.0,,,,23.5,70.0,295.15,bench,phi3mini_4k_instruct_q4
106,[],[],[],"['airfield', 'beach', 'coffee shop', 'field', 'gymnasium', 'library', 'museum', 'park', 'restaurant', 'stadium', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['circular', 'l-shaped', 'oval', 'rectangle']",0.9,80.0,450.0,24.0,3.5,0.75,85.0,800.0,30.0,2.5,0.9,100.0,750.0,28.0,2.5,50.0,30000.0,150.0,45.0,0.0,250.0,,23.5,,,bench,phi3mini_4k_instruct_q4
107,['smooth'],[],[],"['airfield', 'beach', 'gym', 'hospital', 'library', 'park', 'restaurant', 'schoolhouse']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'oval', 'rectangle']",0.9,75.0,450.0,24.0,3.5,0.75,75.0,800.0,30.0,3.5,1.8,100.0,800.0,24.0,6.5,150.0,,100.0,60.0,,,0.0,,65.2,293.15,bench,phi3mini_4k_instruct_q4
108,[],[],[],"['gym', 'library', 'museum', 'park', 'restaurant', 'schoolhouse']",[],"['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white']","['circular', 'oval', 'rectangle']",0.9,100.0,450.0,30.0,3.5,0.75,85.0,850.0,30.0,3.5,1.5,99.0,750.0,30.0,6.5,150.0,30000.0,100.0,250.0,,,,25.0,68.0,295.15,bench,phi3mini_4k_instruct_q4
109,"['smooth', 'woven']",[],[],"['airfield', 'beach', 'gym', 'library', 'museum', 'park', 'restaurant', 'stadium', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'oval', 'rectangle']",0.8,100.0,450.0,30.0,3.5,0.65,75.0,800.0,30.0,39.37,1.5,100.0,750.0,24.0,2.5,150.0,1000.0,150.0,200.0,0.0,,0.0,23.5,68.0,298.15,bench,phi3mini_4k_instruct_q4
110,"['smooth', 'woven']",[],[],"['airfield', 'beach', 'church', 'garden', 'gym', 'hotel', 'library', 'museum', 'park', 'restaurant', 'stadium', 'store', 'train station', 'zoo']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'oval', 'rectangle']",0.9,75.0,800.0,24.0,3.5,0.75,75.0,800.0,30.0,3.5,0.8,100.0,450.0,48.0,7.5,100.0,,25.0,150.0,0.0,250.0,,,68.0,298.15,bench,phi3mini_4k_instruct_q4
111,"['rough', 'smooth']",[],[],"['airfield', 'beach', 'campus', 'gym', 'hotel', 'library', 'park', 'restaurant', 'schoolhouse', 'stadium']",['public'],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['circular', 'l-shaped', 'oval', 'rectangle']",0.8,100.0,450.0,24.0,3.6,0.75,85.0,768.0,30.0,3.5,1.5,100.0,480.0,30.0,6.5,100.0,35000.0,150.0,150.0,,,,23.5,70.0,,bench,phi3mini_4k_instruct_q4
112,[],[],[],"['airfield', 'beach', 'gym', 'library', 'park', 'restaurant', 'stadium', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white']","['circular', 'oval', 'rectangle']",0.8,91.44,450.0,30.0,3.5,0.75,75.0,750.0,30.0,3.5,2.5,100.0,750.0,30.0,6.5,220.0,100000.0,100.0,100.0,0.0,250.0,,23.5,70.0,295.15,bench,phi3mini_4k_instruct_q4
113,['smooth'],[],[],"['airfield', 'beach', 'church', 'classroom', 'gymnasium', 'hospital', 'library', 'park', 'restaurant', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['circular', 'oval', 'rectangle']",0.9,85.0,450.0,36.0,3.0,0.75,85.0,850.0,48.0,3.5,2.4,85.0,800.0,48.0,2.5,275.0,4500.0,200.0,50.0,0.0,,,23.5,68.0,,bench,phi3mini_4k_instruct_q4
114,"['rough', 'smooth']",[],[],"['airfield', 'coffee shop', 'gym', 'library', 'park', 'restaurant', 'schoolhouse', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['circular', 'oval', 'rectangle']",0.8,80.0,450.0,24.0,3.5,0.75,75.0,750.0,30.0,3.5,1.5,80.0,800.0,36.0,6.5,250.0,35000.0,150.0,100.0,0.0,150.0,0.0,,68.0,295.15,bench,phi3mini_4k_instruct_q4
115,['smooth'],[],[],"['airfield', 'beach', 'gym', 'library', 'museum', 'park', 'picnic area', 'restaurant', 'schoolhouse', 'stadium', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white']","['circular', 'oval', 'rectangle']",0.9,80.0,450.0,24.0,3.5,0.8,80.0,750.0,30.0,3.5,0.9,78.0,450.0,48.0,6.5,150.0,45000.0,150.0,45.0,150.0,,0.0,23.5,70.0,295.15,bench,phi3mini_4k_instruct_q4
116,"['smooth', 'stained']",[],[],"['airfield', 'cafeteria', 'church', 'gym', 'hospital', 'hotel', 'library', 'office building', 'park', 'restaurant', 'stadium', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['circular', 'oval', 'rectangle']",0.9,80.0,450.0,24.0,3.5,0.8,85.0,750.0,30.0,2.5,1.5,80.0,450.0,30.0,6.5,150.0,1000.0,200.0,100.0,,200.0,0.0,23.5,68.0,295.15,bench,phi3mini_4k_instruct_q4
117,['smooth'],[],[],[],[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'cylindrical', 'l-shaped', 'oval', 'rectangle', 'u-shape']",0.8,100.0,450.0,24.0,3.5,0.75,75.0,800.0,45.0,3.5,0.75,80.0,800.0,24.0,6.5,150.0,2500.0,100.0,150.0,0.0,50.0,,23.5,70.0,295.15,bench,phi3mini_4k_instruct_q4
118,[],[],[],"['airfield', 'library', 'park', 'restaurant', 'schoolhouse', 'stadium', 'train station']",[],"['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan', 'white']","['circular', 'oval', 'polygon', 'rectangle']",0.8,90.0,450.0,30.0,3.5,0.75,85.0,850.0,36.0,3.5,1.8,100.0,800.0,48.0,2.5,50.0,350000.0,100.0,75.0,,250.0,,23.5,68.0,295.15,bench,phi3mini_4k_instruct_q4
119,"['rough', 'smooth']",[],[],"['airfield', 'gymnasium', 'hotel', 'library', 'office building', 'park', 'restaurant', 'schoolhouse', 'shop']",[],"['beige', 'black', 'blue', 'green', 'grey', 'purple', 'red', 'seal brown', 'white', 'yellow']","['oval', 'rectangle']",0.8,80.0,600.0,24.0,3.5,0.75,75.0,750.0,35.0,3.5,1.5,100.0,450.0,28.5,7.5,150.0,1000.0,150.0,160.0,0.0,150.0,0.0,,68.0,295.15,bench,phi3mini_4k_instruct_q4
120,"['metallic', 'smooth']",[],"['aluminium', 'plastic', 'steel']","['clothing store', 'gift shop', 'home', 'schoolhouse', 'shop', 'store']",[],"['black', 'blue', 'green', 'red', 'silver', 'yellow']","['circle', 'rectangle', 'triangle']",0.05,3.5,35.0,2.0,0.2,0.15,15.0,15.0,4.5,0.15,0.15,15.0,30.0,4.5,0.2,0.2,150.0,0.5,6.0,0.0,0.0,0.0,20.0,0.0,293.15,scissors,phi3mini_4k_instruct_q4
121,"['metallic', 'smooth']",[],[],"['drawer', 'home', 'kitchen', 'office', 'schoolhouse', 'shop', 'store']",[],"['black', 'blue', 'green', 'red', 'silver', 'white']","['circle', 'oval', 'parallelogram', 'rectangle', 'regular hexagon', 'square', 'trapezoid', 'triangle']",0.05,3.5,30.0,2.5,0.1,0.1,15.0,18.0,7.5,0.15,0.12,15.0,30.0,4.5,0.2,0.1,150.0,0.3,4.0,0.0,0.0,0.0,20.0,0.0,293.15,scissors,phi3mini_4k_instruct_q4
122,"['metallic', 'smooth']",[],"['aluminium', 'metal', 'plastic', 'steel']","['art studio', 'classroom', 'clothing store', 'craft room', 'home', 'hospital', 'kitchen', 'office', 'schoolhouse', 'shop', 'store']",[],"['black', 'silver']","['circle', 'oval', 'rectangle', 'regular hexagon', 'triangle']",0.01,5.0,35.0,2.5,0.12,0.1,15.0,24.0,4.5,0.3,0.12,15.0,24.0,6.0,0.1,0.16,150.0,0.5,8.0,0.0,0.0,,,68.0,298.15,scissors,phi3mini_4k_instruct_q4
123,"['metallic', 'smooth']",[],"['aluminium', 'ceramic', 'plastic', 'steel']",[],[],"['black', 'blue', 'red', 'silver']","['circle', 'curve', 'heart', 'oval', 'rectangle', 'regular hexagon', 'star', 'triangle', 'zigzag']",0.03,2.5,30.0,1.5,0.2,0.1,15.0,25.0,5.5,0.25,0.1,15.0,23.0,5.5,0.2,0.1,200.0,0.3,6.5,0.0,0.0,,20.0,0.0,298.15,scissors,phi3mini_4k_instruct_q4
