,concept,model_name,colour,shape,location,texture,material,pattern,disposition,function,size,weight,temperature,value,scenario,context,colour_sum,shape_sum,location_sum,texture_sum,material_sum,pattern_sum,disposition_sum,function_sum,size_sum,weight_sum,temperature_sum,value_sum,scenario_sum,context_sum
151,baseball glove,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]",20,20,14,20,20,-16,-20,20,20,2,-20,-20,16,16
231,baseball glove,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, 1, 1, 1, -1]","[1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, -1, 1, 1, 1, 1]","[-1, 1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, 1, 1, 1, -1]",-8,6,-2,-6,6,-8,-8,8,6,-4,-8,-6,-8,0
391,baseball glove,llama31_8b_standard,[-1],[1],[-1],[1],[1],[1],[-1],[1],[-1],[1],[-1],[1],[-1],[-1],-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,-1
101,bear,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, 1, -1]","[1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1]",15,15,17,3,-15,-9,7,1,17,15,-17,-17,7,11
261,bear,qwen25_1b_standard,"[1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1]","[-1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1, 1]","[1, 1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1]","[1, 1, -1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1]","[1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1]","[-1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1]","[1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 1]","[1, 1, -1, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1, -1]","[-1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[1, 1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, -1]","[-1, -1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1]","[-1, -1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1]",-10,6,0,4,-4,-2,-4,0,8,4,-8,6,2,2
181,bear,llava_7b_standard,"[1, -1, -1, -1, -1, 1, -1, -1, -1]","[1, -1, -1, -1, 1, 1, -1, 1, 1]","[1, -1, -1, -1, -1, 1, 1, 1, -1]","[1, -1, -1, 1, 1, -1, -1, -1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, 1, 1, 1, -1, -1, 1]","[-1, -1, -1, 1, 1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1, -1, 1, 1, 1, 1, -1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, -1, -1, -1, 1, 1, -1]",-5,1,-1,-1,-7,-1,-3,7,5,-7,-5,-9,-5,1
341,bear,llama31_8b_standard,[-1],[1],[1],[-1],[-1],[-1],[-1],[-1],[1],[-1],[-1],[-1],[-1],[1],-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
421,bear,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,bear,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,bed,llama31_8b_standard,"[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[1, -1, 1, 1, 1]","[-1, 1, -1, -1, -1]","[1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[1, -1, 1, 1, 1]",-5,5,3,-3,5,-3,-5,5,3,-5,-5,-5,-5,3
294,bed,qwen25_1b_standard,"[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[-1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, -1, -1, 1, -1, 1, 1, -1, 1, 1, -1, 1]","[1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, 1]","[-1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]",-12,14,12,-8,10,-10,-10,10,-6,2,-10,6,-8,10
214,bed,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1, -1]",-16,8,16,-16,8,-14,-16,16,14,-16,-16,-16,-16,-2
134,bed,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1]",20,20,20,8,20,2,-16,20,20,-18,-20,-20,-12,-2
54,bed,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,bed,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,bench,qwen25_7b_standard,"[-1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, -1]","[-1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1]","[-1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1]",-12,20,12,-8,20,-12,-16,16,12,-20,-20,-20,-14,4
263,bench,qwen25_1b_standard,"[-1, 1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, -1]","[-1, 1, -1, -1, 1, -1, -1, 1]","[1, 1, 1, 1, 1, -1, 1, -1]","[1, 1, -1, 1, 1, -1, -1, -1]","[1, 1, -1, 1, 1, -1, -1, -1]","[-1, 1, 1, 1, -1, 1, 1, 1]","[1, 1, -1, 1, 1, -1, 1, -1]","[-1, 1, 1, -1, -1, -1, -1, 1]","[1, -1, -1, 1, 1, -1, -1, -1]","[-1, 1, 1, -1, -1, -1, 1, 1]","[-1, 1, -1, -1, -1, 1, -1, 1]","[-1, 1, 1, -1, -1, 1, 1, 1]",-6,8,6,-2,4,0,0,4,2,-2,-2,0,-2,2
423,bench,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,bench,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,bench,llava_7b_standard,"[-1, -1, -1]","[1, 1, -1]","[1, 1, 1]","[-1, -1, -1]","[1, 1, 1]","[-1, -1, -1]","[-1, -1, -1]","[1, 1, 1]","[1, 1, -1]","[-1, -1, -1]","[-1, -1, -1]","[-1, -1, -1]","[-1, -1, -1]","[1, 1, 1]",-3,1,3,-3,3,-3,-3,3,1,-3,-3,-3,-3,3
343,bench,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,bicycle,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, -1, 1]","[-1, 1, 1, -1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, -1]","[1, 1, 1, 1, -1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, -1, -1, 1, -1, 1, -1]",-8,6,2,-8,8,-8,-8,8,6,4,-8,-8,-8,-2
109,bicycle,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]",15,15,15,-15,15,-15,-15,15,15,-1,-15,-15,13,13
429,bicycle,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,bicycle,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1]","[1, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1]","[1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, -1, -1]","[-1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1]","[-1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1]",-14,14,-4,-4,8,-2,0,8,-6,6,-12,2,-8,0
349,bicycle,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,bicycle,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,bird,llava_7b_standard,"[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, -1, -1, 1, -1, 1, -1, -1, 1]","[1, -1, 1, -1, 1, -1, -1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1]",-9,-1,1,-11,-11,-9,-9,11,3,-9,-7,-11,-11,-5
334,bird,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,bird,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,bird,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1]","[1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, -1, 1]","[1, 1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, -1, 1]",18,20,18,-20,-16,-6,-10,14,20,-18,-4,-20,10,10
254,bird,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, -1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 1]","[1, 1, 1, -1, -1, 1, 1, -1, -1, 1, -1, -1]","[-1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1]","[1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1]","[-1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1]","[1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, 1]","[1, -1, 1, 1, -1, 1, 1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, 1]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1]","[-1, 1, 1, 1, -1, 1, 1, 1, -1, 1, -1, 1]",-10,2,0,-2,-10,-4,-6,6,-4,-4,2,-4,6,4
414,bird,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,boat,qwen25_7b_standard,"[1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1]","[1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1]",-1,11,-1,-11,11,-11,-11,11,7,-9,-11,-11,-1,3
215,boat,llava_7b_standard,"[-1, -1, -1, -1, -1, -1]","[-1, -1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]",-6,2,6,-6,4,-6,-6,6,6,-4,-6,-4,-6,6
375,boat,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
