,concept,model_name,colour,shape,location,texture,material,pattern,disposition,function,size,weight,temperature,value,scenario,context,colour_sum,shape_sum,location_sum,texture_sum,material_sum,pattern_sum,disposition_sum,function_sum,size_sum,weight_sum,temperature_sum,value_sum,scenario_sum,context_sum
353,baseball glove,llama31_8b_standard,[-1],[1],[-1],[1],[1],[1],[-1],[1],[-1],[1],[-1],[1],[-1],[-1],-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,-1
33,baseball glove,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,baseball glove,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, 1, 1, 1, -1]","[1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, -1, 1, 1, 1, 1]","[-1, 1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, 1, 1, 1, -1]",-8,6,-2,-6,6,-8,-8,8,6,-4,-8,-6,-8,0
225,bear,llava_7b_standard,"[1, -1, -1, -1, -1, 1, -1, -1, -1]","[1, -1, -1, -1, 1, 1, -1, 1, 1]","[1, -1, -1, -1, -1, 1, 1, 1, -1]","[1, -1, -1, 1, 1, -1, -1, -1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, 1, 1, 1, -1, -1, 1]","[-1, -1, -1, 1, 1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1, -1, 1, 1, 1, 1, -1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, -1, -1, -1, 1, 1, -1]",-5,1,-1,-1,-7,-1,-3,7,5,-7,-5,-9,-5,1
465,bear,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,bear,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, 1, -1]","[1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1]",15,15,17,3,-15,-9,7,1,17,15,-17,-17,7,11
385,bear,llama31_8b_standard,[-1],[1],[1],[-1],[-1],[-1],[-1],[-1],[1],[-1],[-1],[-1],[-1],[1],-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
305,bear,qwen25_1b_standard,"[1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1]","[-1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1, 1]","[1, 1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1]","[1, 1, -1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1]","[1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1]","[-1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1]","[1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 1]","[1, 1, -1, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1, -1]","[-1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[1, 1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, -1]","[-1, -1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1]","[-1, -1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1]",-10,6,0,4,-4,-2,-4,0,8,4,-8,6,2,2
65,bear,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,bed,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,bed,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1]",20,20,20,8,20,2,-16,20,20,-18,-20,-20,-12,-2
309,bed,qwen25_1b_standard,"[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[-1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, -1, -1, 1, -1, 1, 1, -1, 1, 1, -1, 1]","[1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, 1]","[-1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]",-12,14,12,-8,10,-10,-10,10,-6,2,-10,6,-8,10
389,bed,llama31_8b_standard,"[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[1, -1, 1, 1, 1]","[-1, 1, -1, -1, -1]","[1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[1, -1, 1, 1, 1]",-5,5,3,-3,5,-3,-5,5,3,-5,-5,-5,-5,3
69,bed,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,bed,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1, -1]",-16,8,16,-16,8,-14,-16,16,14,-16,-16,-16,-16,-2
156,bench,qwen25_7b_standard,"[-1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, -1]","[-1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1]","[-1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1]",-12,20,12,-8,20,-12,-16,16,12,-20,-20,-20,-14,4
316,bench,qwen25_1b_standard,"[-1, 1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, -1]","[-1, 1, -1, -1, 1, -1, -1, 1]","[1, 1, 1, 1, 1, -1, 1, -1]","[1, 1, -1, 1, 1, -1, -1, -1]","[1, 1, -1, 1, 1, -1, -1, -1]","[-1, 1, 1, 1, -1, 1, 1, 1]","[1, 1, -1, 1, 1, -1, 1, -1]","[-1, 1, 1, -1, -1, -1, -1, 1]","[1, -1, -1, 1, 1, -1, -1, -1]","[-1, 1, 1, -1, -1, -1, 1, 1]","[-1, 1, -1, -1, -1, 1, -1, 1]","[-1, 1, 1, -1, -1, 1, 1, 1]",-6,8,6,-2,4,0,0,4,2,-2,-2,0,-2,2
236,bench,llava_7b_standard,"[-1, -1, -1]","[1, 1, -1]","[1, 1, 1]","[-1, -1, -1]","[1, 1, 1]","[-1, -1, -1]","[-1, -1, -1]","[1, 1, 1]","[1, 1, -1]","[-1, -1, -1]","[-1, -1, -1]","[-1, -1, -1]","[-1, -1, -1]","[1, 1, 1]",-3,1,3,-3,3,-3,-3,3,1,-3,-3,-3,-3,3
76,bench,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,bench,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,bench,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,bicycle,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]",15,15,15,-15,15,-15,-15,15,15,-1,-15,-15,13,13
261,bicycle,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1]","[1, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1]","[1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, -1, -1]","[-1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1]","[-1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1]",-14,14,-4,-4,8,-2,0,8,-6,6,-12,2,-8,0
341,bicycle,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,bicycle,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,bicycle,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,bicycle,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, -1, 1]","[-1, 1, 1, -1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, -1]","[1, 1, 1, 1, -1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, -1, -1, 1, -1, 1, -1]",-8,6,2,-8,8,-8,-8,8,6,4,-8,-8,-8,-2
267,bird,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, -1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 1]","[1, 1, 1, -1, -1, 1, 1, -1, -1, 1, -1, -1]","[-1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1]","[1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1]","[-1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1]","[1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, 1]","[1, -1, 1, 1, -1, 1, 1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, 1]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1]","[-1, 1, 1, 1, -1, 1, 1, 1, -1, 1, -1, 1]",-10,2,0,-2,-10,-4,-6,6,-4,-4,2,-4,6,4
107,bird,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1]","[1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, -1, 1]","[1, 1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, -1, 1]",18,20,18,-20,-16,-6,-10,14,20,-18,-4,-20,10,10
187,bird,llava_7b_standard,"[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, -1, -1, 1, -1, 1, -1, -1, 1]","[1, -1, 1, -1, 1, -1, -1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1]",-9,-1,1,-11,-11,-9,-9,11,3,-9,-7,-11,-11,-5
27,bird,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,bird,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,bird,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,boat,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,boat,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,boat,qwen25_1b_standard,"[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, -1]","[1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]","[1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]","[-1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1]","[-1, -1, -1, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, -1]","[-1, -1, -1, -1, 1, -1, 1, 1, 1, -1, -1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1]","[-1, -1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1]",-12,14,0,-6,12,-8,-6,10,-2,-4,-6,-2,-10,4
215,boat,llava_7b_standard,"[-1, -1, -1, -1, -1, -1]","[-1, -1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]",-6,2,6,-6,4,-6,-6,6,6,-4,-6,-4,-6,6
135,boat,qwen25_7b_standard,"[1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1]","[1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1]",-1,11,-1,-11,11,-11,-11,11,7,-9,-11,-11,-1,3
55,boat,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,book,llama31_8b_standard,[-1],[1],[1],[-1],[1],[-1],[-1],[1],[1],[-1],[-1],[1],[-1],[1],-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,1
