model,concept,domain,ctx_true_mean,ctx_true_std,runs
deepseek-r1-distill-llama-70b,cow,material,0.2,0.41039134083406165,20
deepseek-r1-distill-llama-70b,cow,pattern,0.95,0.22360679774997896,20
deepseek-r1-distill-llama-70b,cow,scenario,0.6,0.5026246899500346,20
deepseek-r1-distill-llama-70b,cow,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,cow,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,cow,temperature,0.1,0.3077935056255462,20
deepseek-r1-distill-llama-70b,cow,texture,0.75,0.44426165831931924,20
deepseek-r1-distill-llama-70b,cow,value,1.0,0.0,20
deepseek-r1-distill-llama-70b,cow,weight,1.0,0.0,20
deepseek-r1-distill-llama-70b,cup,colour,1.0,0.0,18
deepseek-r1-distill-llama-70b,cup,context,0.8333333333333334,0.3834824944236852,18
deepseek-r1-distill-llama-70b,cup,disposition,0.2222222222222222,0.42779263194649864,18
deepseek-r1-distill-llama-70b,cup,function,1.0,0.0,18
deepseek-r1-distill-llama-70b,cup,location,0.8333333333333334,0.3834824944236852,18
deepseek-r1-distill-llama-70b,cup,material,1.0,0.0,18
deepseek-r1-distill-llama-70b,cup,pattern,0.8888888888888888,0.32338083338177726,18
deepseek-r1-distill-llama-70b,cup,scenario,0.8333333333333334,0.3834824944236852,18
deepseek-r1-distill-llama-70b,cup,shape,1.0,0.0,18
deepseek-r1-distill-llama-70b,cup,size,1.0,0.0,18
deepseek-r1-distill-llama-70b,cup,temperature,0.9444444444444444,0.2357022603955158,18
deepseek-r1-distill-llama-70b,cup,texture,1.0,0.0,18
deepseek-r1-distill-llama-70b,cup,value,0.8333333333333334,0.3834824944236852,18
deepseek-r1-distill-llama-70b,cup,weight,1.0,0.0,18
deepseek-r1-distill-llama-70b,dining table,colour,1.0,0.0,19
deepseek-r1-distill-llama-70b,dining table,context,0.8421052631578947,0.3746343246326775,19
deepseek-r1-distill-llama-70b,dining table,disposition,0.47368421052631576,0.512989176042577,19
deepseek-r1-distill-llama-70b,dining table,function,1.0,0.0,19
deepseek-r1-distill-llama-70b,dining table,location,1.0,0.0,19
deepseek-r1-distill-llama-70b,dining table,material,1.0,0.0,19
deepseek-r1-distill-llama-70b,dining table,pattern,0.8947368421052632,0.3153017676423058,19
deepseek-r1-distill-llama-70b,dining table,scenario,0.8421052631578947,0.3746343246326775,19
deepseek-r1-distill-llama-70b,dining table,shape,1.0,0.0,19
deepseek-r1-distill-llama-70b,dining table,size,1.0,0.0,19
deepseek-r1-distill-llama-70b,dining table,temperature,0.0,0.0,19
deepseek-r1-distill-llama-70b,dining table,texture,0.9473684210526315,0.22941573387056174,19
deepseek-r1-distill-llama-70b,dining table,value,0.7368421052631579,0.45241392835886407,19
deepseek-r1-distill-llama-70b,dining table,weight,0.47368421052631576,0.5129891760425771,19
deepseek-r1-distill-llama-70b,dog,Disposition,1.0,,1
deepseek-r1-distill-llama-70b,dog,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,dog,context,0.5,0.512989176042577,20
deepseek-r1-distill-llama-70b,dog,disposition,0.9473684210526315,0.22941573387056174,19
deepseek-r1-distill-llama-70b,dog,function,0.95,0.22360679774997896,20
deepseek-r1-distill-llama-70b,dog,location,0.8,0.4103913408340616,20
deepseek-r1-distill-llama-70b,dog,material,0.0,0.0,20
deepseek-r1-distill-llama-70b,dog,pattern,1.0,0.0,20
deepseek-r1-distill-llama-70b,dog,scenario,0.15,0.36634754853252327,20
deepseek-r1-distill-llama-70b,dog,shape,0.9,0.3077935056255462,20
deepseek-r1-distill-llama-70b,dog,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,dog,temperature,0.0,0.0,20
deepseek-r1-distill-llama-70b,dog,texture,1.0,0.0,20
deepseek-r1-distill-llama-70b,dog,value,0.25,0.4442616583193193,20
deepseek-r1-distill-llama-70b,dog,weight,1.0,0.0,20
deepseek-r1-distill-llama-70b,donut,colour,1.0,0.0,17
deepseek-r1-distill-llama-70b,donut,context,0.7058823529411765,0.4696682183138621,17
deepseek-r1-distill-llama-70b,donut,disposition,0.11764705882352941,0.3321055820775357,17
deepseek-r1-distill-llama-70b,donut,function,0.9411764705882353,0.24253562503633297,17
deepseek-r1-distill-llama-70b,donut,location,0.6470588235294118,0.49259218307188896,17
deepseek-r1-distill-llama-70b,donut,material,1.0,0.0,17
deepseek-r1-distill-llama-70b,donut,pattern,0.7058823529411765,0.4696682183138621,17
deepseek-r1-distill-llama-70b,donut,scenario,0.5294117647058824,0.5144957554275266,17
deepseek-r1-distill-llama-70b,donut,shape,1.0,0.0,17
deepseek-r1-distill-llama-70b,donut,size,1.0,0.0,17
deepseek-r1-distill-llama-70b,donut,temperature,1.0,0.0,17
deepseek-r1-distill-llama-70b,donut,texture,1.0,0.0,17
deepseek-r1-distill-llama-70b,donut,value,0.6470588235294118,0.492592183071889,17
deepseek-r1-distill-llama-70b,donut,weight,0.058823529411764705,0.24253562503633297,17
deepseek-r1-distill-llama-70b,elephant,colour,0.9473684210526315,0.22941573387056177,19
deepseek-r1-distill-llama-70b,elephant,context,0.6842105263157895,0.4775669329409193,19
deepseek-r1-distill-llama-70b,elephant,disposition,0.3157894736842105,0.47756693294091923,19
deepseek-r1-distill-llama-70b,elephant,function,0.5789473684210527,0.5072572735017881,19
deepseek-r1-distill-llama-70b,elephant,location,1.0,0.0,19
deepseek-r1-distill-llama-70b,elephant,material,0.0,0.0,19
deepseek-r1-distill-llama-70b,elephant,pattern,0.10526315789473684,0.3153017676423058,19
deepseek-r1-distill-llama-70b,elephant,scenario,0.21052631578947367,0.4188539082916955,19
deepseek-r1-distill-llama-70b,elephant,shape,1.0,0.0,19
deepseek-r1-distill-llama-70b,elephant,size,1.0,0.0,19
deepseek-r1-distill-llama-70b,elephant,temperature,0.0,0.0,19
deepseek-r1-distill-llama-70b,elephant,texture,1.0,0.0,19
deepseek-r1-distill-llama-70b,elephant,value,0.6842105263157895,0.47756693294091934,19
deepseek-r1-distill-llama-70b,elephant,weight,1.0,0.0,19
deepseek-r1-distill-llama-70b,fire hydrant,Disposition,0.0,,1
deepseek-r1-distill-llama-70b,fire hydrant,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,fire hydrant,context,0.9,0.3077935056255462,20
deepseek-r1-distill-llama-70b,fire hydrant,disposition,0.2631578947368421,0.45241392835886407,19
deepseek-r1-distill-llama-70b,fire hydrant,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,fire hydrant,location,1.0,0.0,20
deepseek-r1-distill-llama-70b,fire hydrant,material,1.0,0.0,20
deepseek-r1-distill-llama-70b,fire hydrant,pattern,0.05,0.22360679774997894,20
deepseek-r1-distill-llama-70b,fire hydrant,scenario,0.85,0.36634754853252327,20
deepseek-r1-distill-llama-70b,fire hydrant,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,fire hydrant,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,fire hydrant,temperature,0.1,0.3077935056255462,20
deepseek-r1-distill-llama-70b,fire hydrant,texture,0.25,0.4442616583193193,20
deepseek-r1-distill-llama-70b,fire hydrant,value,0.45,0.5104177855340405,20
deepseek-r1-distill-llama-70b,fire hydrant,weight,0.35,0.4893604849295929,20
deepseek-r1-distill-llama-70b,fork,colour,0.9473684210526315,0.22941573387056177,19
deepseek-r1-distill-llama-70b,fork,context,0.8947368421052632,0.3153017676423057,19
deepseek-r1-distill-llama-70b,fork,disposition,0.10526315789473684,0.3153017676423058,19
deepseek-r1-distill-llama-70b,fork,function,1.0,0.0,19
deepseek-r1-distill-llama-70b,fork,location,0.8947368421052632,0.3153017676423057,19
deepseek-r1-distill-llama-70b,fork,material,1.0,0.0,19
deepseek-r1-distill-llama-70b,fork,pattern,0.8947368421052632,0.3153017676423058,19
deepseek-r1-distill-llama-70b,fork,scenario,0.8421052631578947,0.3746343246326776,19
deepseek-r1-distill-llama-70b,fork,shape,1.0,0.0,19
deepseek-r1-distill-llama-70b,fork,size,1.0,0.0,19
deepseek-r1-distill-llama-70b,fork,temperature,0.0,0.0,19
deepseek-r1-distill-llama-70b,fork,texture,0.9473684210526315,0.22941573387056177,19
deepseek-r1-distill-llama-70b,fork,value,0.6842105263157895,0.4775669329409193,19
deepseek-r1-distill-llama-70b,fork,weight,0.9473684210526315,0.22941573387056177,19
deepseek-r1-distill-llama-70b,frisbee,Disposition,0.0,,1
deepseek-r1-distill-llama-70b,frisbee,colour,1.0,0.0,19
deepseek-r1-distill-llama-70b,frisbee,context,0.8421052631578947,0.37463432463267754,19
deepseek-r1-distill-llama-70b,frisbee,disposition,0.05555555555555555,0.23570226039551584,18
deepseek-r1-distill-llama-70b,frisbee,function,1.0,0.0,19
deepseek-r1-distill-llama-70b,frisbee,location,0.8947368421052632,0.3153017676423057,19
deepseek-r1-distill-llama-70b,frisbee,material,1.0,0.0,19
deepseek-r1-distill-llama-70b,frisbee,pattern,0.3684210526315789,0.49559462778335206,19
deepseek-r1-distill-llama-70b,frisbee,scenario,0.8421052631578947,0.37463432463267754,19
deepseek-r1-distill-llama-70b,frisbee,shape,1.0,0.0,19
deepseek-r1-distill-llama-70b,frisbee,size,1.0,0.0,19
deepseek-r1-distill-llama-70b,frisbee,temperature,0.0,0.0,19
deepseek-r1-distill-llama-70b,frisbee,texture,0.8947368421052632,0.3153017676423057,19
deepseek-r1-distill-llama-70b,frisbee,value,0.2631578947368421,0.4524139283588641,19
deepseek-r1-distill-llama-70b,frisbee,weight,1.0,0.0,19
deepseek-r1-distill-llama-70b,giraffe,Disposition,0.0,,1
deepseek-r1-distill-llama-70b,giraffe,colour,1.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,context,0.3333333333333333,0.4923659639173309,12
deepseek-r1-distill-llama-70b,giraffe,disposition,0.0,0.0,11
deepseek-r1-distill-llama-70b,giraffe,function,0.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,location,1.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,material,0.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,pattern,1.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,scenario,0.16666666666666666,0.3892494720807615,12
deepseek-r1-distill-llama-70b,giraffe,shape,1.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,size,1.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,temperature,0.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,texture,0.16666666666666666,0.38924947208076144,12
deepseek-r1-distill-llama-70b,giraffe,value,0.0,0.0,12
deepseek-r1-distill-llama-70b,giraffe,weight,0.16666666666666666,0.3892494720807615,12
deepseek-r1-distill-llama-70b,hair drier,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,hair drier,context,0.95,0.22360679774997894,20
deepseek-r1-distill-llama-70b,hair drier,disposition,0.15,0.36634754853252327,20
deepseek-r1-distill-llama-70b,hair drier,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,hair drier,location,0.9,0.3077935056255463,20
deepseek-r1-distill-llama-70b,hair drier,material,1.0,0.0,20
deepseek-r1-distill-llama-70b,hair drier,pattern,0.0,0.0,20
deepseek-r1-distill-llama-70b,hair drier,scenario,0.95,0.22360679774997894,20
deepseek-r1-distill-llama-70b,hair drier,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,hair drier,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,hair drier,temperature,1.0,0.0,20
deepseek-r1-distill-llama-70b,hair drier,texture,0.95,0.22360679774997894,20
deepseek-r1-distill-llama-70b,hair drier,value,0.95,0.22360679774997894,20
deepseek-r1-distill-llama-70b,hair drier,weight,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,context,0.7,0.47016234598162726,20
deepseek-r1-distill-llama-70b,handbag,disposition,0.3,0.4701623459816272,20
deepseek-r1-distill-llama-70b,handbag,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,location,0.85,0.36634754853252327,20
deepseek-r1-distill-llama-70b,handbag,material,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,pattern,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,scenario,0.8,0.41039134083406165,20
deepseek-r1-distill-llama-70b,handbag,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,temperature,0.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,texture,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,value,1.0,0.0,20
deepseek-r1-distill-llama-70b,handbag,weight,1.0,0.0,20
deepseek-r1-distill-llama-70b,horse,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,horse,context,0.95,0.22360679774997896,20
deepseek-r1-distill-llama-70b,horse,disposition,0.95,0.22360679774997896,20
deepseek-r1-distill-llama-70b,horse,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,horse,location,1.0,0.0,20
deepseek-r1-distill-llama-70b,horse,material,0.05,0.22360679774997894,20
deepseek-r1-distill-llama-70b,horse,pattern,0.8,0.41039134083406165,20
deepseek-r1-distill-llama-70b,horse,scenario,0.65,0.4893604849295929,20
deepseek-r1-distill-llama-70b,horse,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,horse,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,horse,temperature,0.0,0.0,20
deepseek-r1-distill-llama-70b,horse,texture,0.85,0.36634754853252316,20
deepseek-r1-distill-llama-70b,horse,value,0.95,0.22360679774997896,20
deepseek-r1-distill-llama-70b,horse,weight,1.0,0.0,20
deepseek-r1-distill-llama-70b,hot dog,Disposition,0.0,,1
deepseek-r1-distill-llama-70b,hot dog,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,hot dog,context,0.85,0.3663475485325232,20
deepseek-r1-distill-llama-70b,hot dog,disposition,0.05263157894736842,0.22941573387056174,19
deepseek-r1-distill-llama-70b,hot dog,function,0.85,0.36634754853252327,20
deepseek-r1-distill-llama-70b,hot dog,location,0.85,0.36634754853252327,20
deepseek-r1-distill-llama-70b,hot dog,material,1.0,0.0,20
deepseek-r1-distill-llama-70b,hot dog,pattern,0.0,0.0,20
deepseek-r1-distill-llama-70b,hot dog,scenario,0.75,0.44426165831931924,20
deepseek-r1-distill-llama-70b,hot dog,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,hot dog,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,hot dog,temperature,1.0,0.0,20
deepseek-r1-distill-llama-70b,hot dog,texture,1.0,0.0,20
deepseek-r1-distill-llama-70b,hot dog,value,0.7,0.4701623459816272,20
deepseek-r1-distill-llama-70b,hot dog,weight,0.15,0.3663475485325232,20
deepseek-r1-distill-llama-70b,keyboard,colour,0.7894736842105263,0.41885390829169544,19
deepseek-r1-distill-llama-70b,keyboard,context,0.7894736842105263,0.4188539082916955,19
deepseek-r1-distill-llama-70b,keyboard,disposition,0.5263157894736842,0.512989176042577,19
deepseek-r1-distill-llama-70b,keyboard,function,1.0,0.0,19
deepseek-r1-distill-llama-70b,keyboard,location,0.8947368421052632,0.3153017676423057,19
deepseek-r1-distill-llama-70b,keyboard,material,1.0,0.0,19
deepseek-r1-distill-llama-70b,keyboard,pattern,0.8947368421052632,0.3153017676423058,19
deepseek-r1-distill-llama-70b,keyboard,scenario,0.7894736842105263,0.41885390829169555,19
deepseek-r1-distill-llama-70b,keyboard,shape,1.0,0.0,19
deepseek-r1-distill-llama-70b,keyboard,size,1.0,0.0,19
deepseek-r1-distill-llama-70b,keyboard,temperature,0.0,0.0,19
deepseek-r1-distill-llama-70b,keyboard,texture,1.0,0.0,19
deepseek-r1-distill-llama-70b,keyboard,value,0.5789473684210527,0.5072572735017881,19
deepseek-r1-distill-llama-70b,keyboard,weight,1.0,0.0,19
deepseek-r1-distill-llama-70b,kite,colour,1.0,,1
deepseek-r1-distill-llama-70b,kite,context,0.0,,1
deepseek-r1-distill-llama-70b,kite,disposition,0.0,,1
deepseek-r1-distill-llama-70b,kite,function,1.0,,1
deepseek-r1-distill-llama-70b,kite,location,1.0,,1
deepseek-r1-distill-llama-70b,kite,material,1.0,,1
deepseek-r1-distill-llama-70b,kite,pattern,0.0,,1
deepseek-r1-distill-llama-70b,kite,scenario,0.0,,1
deepseek-r1-distill-llama-70b,kite,shape,1.0,,1
deepseek-r1-distill-llama-70b,kite,size,1.0,,1
deepseek-r1-distill-llama-70b,kite,temperature,0.0,,1
deepseek-r1-distill-llama-70b,kite,texture,0.0,,1
deepseek-r1-distill-llama-70b,kite,value,1.0,,1
deepseek-r1-distill-llama-70b,kite,weight,1.0,,1
deepseek-r1-distill-llama-70b,knife,colour,0.6,0.5026246899500345,20
deepseek-r1-distill-llama-70b,knife,context,0.85,0.36634754853252327,20
deepseek-r1-distill-llama-70b,knife,disposition,0.05,0.22360679774997896,20
deepseek-r1-distill-llama-70b,knife,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,knife,location,1.0,0.0,20
deepseek-r1-distill-llama-70b,knife,material,1.0,0.0,20
deepseek-r1-distill-llama-70b,knife,pattern,0.3,0.4701623459816273,20
deepseek-r1-distill-llama-70b,knife,scenario,0.75,0.44426165831931924,20
deepseek-r1-distill-llama-70b,knife,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,knife,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,knife,temperature,0.0,0.0,20
deepseek-r1-distill-llama-70b,knife,texture,1.0,0.0,20
deepseek-r1-distill-llama-70b,knife,value,0.45,0.5104177855340404,20
deepseek-r1-distill-llama-70b,knife,weight,1.0,0.0,20
deepseek-r1-distill-llama-70b,laptop,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,laptop,context,0.85,0.36634754853252327,20
deepseek-r1-distill-llama-70b,laptop,disposition,0.2,0.41039134083406165,20
deepseek-r1-distill-llama-70b,laptop,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,laptop,location,0.9,0.3077935056255462,20
deepseek-r1-distill-llama-70b,laptop,material,1.0,0.0,20
deepseek-r1-distill-llama-70b,laptop,pattern,0.3,0.4701623459816272,20
deepseek-r1-distill-llama-70b,laptop,scenario,0.65,0.489360484929593,20
deepseek-r1-distill-llama-70b,laptop,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,laptop,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,laptop,temperature,0.3,0.4701623459816273,20
deepseek-r1-distill-llama-70b,laptop,texture,0.9,0.30779350562554625,20
deepseek-r1-distill-llama-70b,laptop,value,0.9,0.3077935056255462,20
deepseek-r1-distill-llama-70b,laptop,weight,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,context,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,disposition,0.25,0.44426165831931935,20
deepseek-r1-distill-llama-70b,microwave,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,location,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,material,0.95,0.22360679774997894,20
deepseek-r1-distill-llama-70b,microwave,pattern,0.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,scenario,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,temperature,1.0,0.0,20
deepseek-r1-distill-llama-70b,microwave,texture,0.6,0.5026246899500346,20
deepseek-r1-distill-llama-70b,microwave,value,0.9,0.3077935056255462,20
deepseek-r1-distill-llama-70b,microwave,weight,0.6,0.5026246899500346,20
deepseek-r1-distill-llama-70b,motorcycle,colour,1.0,0.0,20
deepseek-r1-distill-llama-70b,motorcycle,context,0.8,0.41039134083406165,20
deepseek-r1-distill-llama-70b,motorcycle,disposition,0.3,0.47016234598162726,20
deepseek-r1-distill-llama-70b,motorcycle,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,motorcycle,location,0.95,0.22360679774997896,20
deepseek-r1-distill-llama-70b,motorcycle,material,1.0,0.0,20
deepseek-r1-distill-llama-70b,motorcycle,pattern,0.2,0.41039134083406165,20
deepseek-r1-distill-llama-70b,motorcycle,scenario,0.8,0.4103913408340616,20
deepseek-r1-distill-llama-70b,motorcycle,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,motorcycle,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,motorcycle,temperature,0.05,0.22360679774997896,20
deepseek-r1-distill-llama-70b,motorcycle,texture,0.5,0.512989176042577,20
deepseek-r1-distill-llama-70b,motorcycle,value,1.0,0.0,20
deepseek-r1-distill-llama-70b,motorcycle,weight,1.0,0.0,20
deepseek-r1-distill-llama-70b,mouse,color,0.0,,1
deepseek-r1-distill-llama-70b,mouse,colour,0.5789473684210527,0.5072572735017881,19
deepseek-r1-distill-llama-70b,mouse,context,0.95,0.22360679774997896,20
deepseek-r1-distill-llama-70b,mouse,disposition,0.15,0.36634754853252327,20
deepseek-r1-distill-llama-70b,mouse,function,1.0,0.0,20
deepseek-r1-distill-llama-70b,mouse,location,1.0,0.0,20
deepseek-r1-distill-llama-70b,mouse,material,1.0,0.0,20
deepseek-r1-distill-llama-70b,mouse,pattern,0.15,0.36634754853252327,20
deepseek-r1-distill-llama-70b,mouse,scenario,0.85,0.36634754853252327,20
deepseek-r1-distill-llama-70b,mouse,shape,1.0,0.0,20
deepseek-r1-distill-llama-70b,mouse,size,1.0,0.0,20
deepseek-r1-distill-llama-70b,mouse,temperature,0.0,0.0,20
deepseek-r1-distill-llama-70b,mouse,texture,0.9,0.3077935056255462,20
deepseek-r1-distill-llama-70b,mouse,value,0.65,0.4893604849295929,20
