model,concept,domain,dimension,measurement,avg_mean,avg_std
llama2_7b_chat,bowl,size,width,centimeters,14.934999999999999,1.7306144330235647
llama2_7b_chat,bowl,size,width,feet,9.85,1.3386953586077357
llama2_7b_chat,bowl,size,width,inches,8.1,0.20519567041703082
llama2_7b_chat,bowl,size,width,meters,5.965,8.576177224700624
llama2_7b_chat,bowl,size,width,millimeters,124.0,28.172401575412696
llama2_7b_chat,bowl,temperature,temperature,celsius,19.15,2.455391489848625
llama2_7b_chat,bowl,temperature,temperature,fahrenheit,65.575,13.270698827432604
llama2_7b_chat,bowl,temperature,temperature,kelvin,110.0,92.33805168766388
llama2_7b_chat,bowl,value,monetary_value,US dollars,9.690000000000001,10.331861808069862
llama2_7b_chat,bowl,value,monetary_value,euros,9.34,2.9249381459946706
llama2_7b_chat,bowl,value,monetary_value,pounds,7.692,3.456681706644775
llama2_7b_chat,bowl,weight,weight,grams,645.0,446.59530720894577
llama2_7b_chat,bowl,weight,weight,kilograms,58.8,46.801484456888986
llama2_7b_chat,bowl,weight,weight,ounces,8.375,0.22213082915965948
llama2_7b_chat,bowl,weight,weight,pounds,9.0,0.8885233166386384
llama2_7b_chat,broccoli,size,height,centimeters,12.75,4.435206041615085
llama2_7b_chat,broccoli,size,height,feet,8.35,11.278881056857406
llama2_7b_chat,broccoli,size,height,inches,6.1,8.183101972646856
llama2_7b_chat,broccoli,size,height,meters,0.58,0.32052588367441276
llama2_7b_chat,broccoli,size,height,millimeters,66.75,36.57274653992621
llama2_7b_chat,broccoli,size,length,centimeters,10.5,1.538967528127731
llama2_7b_chat,broccoli,size,length,feet,6.05,8.45405539558258
llama2_7b_chat,broccoli,size,length,inches,3.925,0.8626001086067757
llama2_7b_chat,broccoli,size,length,meters,2.3449999999999998,5.095041449136705
llama2_7b_chat,broccoli,size,length,millimeters,87.5,27.505980211009042
llama2_7b_chat,broccoli,size,width,centimeters,9.0,2.051956704170308
llama2_7b_chat,broccoli,size,width,feet,3.125,0.5097729112581714
llama2_7b_chat,broccoli,size,width,inches,3.75,0.4729526514634587
llama2_7b_chat,broccoli,size,width,meters,0.915,2.1423732536359616
llama2_7b_chat,broccoli,size,width,millimeters,48.25,34.80301711058971
llama2_7b_chat,broccoli,temperature,temperature,celsius,11.6,2.326053807586891
llama2_7b_chat,broccoli,temperature,temperature,fahrenheit,65.565,3.1498162018224423
llama2_7b_chat,broccoli,temperature,temperature,kelvin,279.9835,61.0440330525088
llama2_7b_chat,broccoli,value,monetary_value,US dollars,1.5,0.0
llama2_7b_chat,broccoli,value,monetary_value,euros,2.7990000000000004,0.6362794817903281
llama2_7b_chat,broccoli,value,monetary_value,pounds,1.5234999999999999,0.4337265085402624
llama2_7b_chat,broccoli,weight,weight,grams,102.5,11.180339887498949
llama2_7b_chat,broccoli,weight,weight,kilograms,5.525,22.238228701708096
llama2_7b_chat,broccoli,weight,weight,ounces,5.87,5.419370715070931
llama2_7b_chat,broccoli,weight,weight,pounds,1.75,0.9665456669582609
llama2_7b_chat,bus,size,height,centimeters,276.5,406.8786835874973
llama2_7b_chat,bus,size,height,feet,39.5,2.236067977499789
llama2_7b_chat,bus,size,height,inches,40.085,1.4353708488346177
llama2_7b_chat,bus,size,height,meters,14.215,3.56153056985336
llama2_7b_chat,bus,size,height,millimeters,1527.0,622.5085076569341
llama2_7b_chat,bus,size,length,centimeters,111.35,44.59174457464662
llama2_7b_chat,bus,size,length,feet,43.25,2.446802424647965
llama2_7b_chat,bus,size,length,inches,44.75,1.1180339887498945
llama2_7b_chat,bus,size,length,meters,14.215,1.7436425877123476
llama2_7b_chat,bus,size,length,millimeters,744.367,665.4814308698866
llama2_7b_chat,bus,size,width,centimeters,1071.75,1200.1069305427923
llama2_7b_chat,bus,size,width,feet,8.290000000000001,0.36113855046447063
llama2_7b_chat,bus,size,width,inches,40.21,32.69913728139274
llama2_7b_chat,bus,size,width,meters,2.5,0.0
llama2_7b_chat,bus,size,width,millimeters,1830.6150000000002,1093.9307373797533
llama2_7b_chat,bus,temperature,temperature,celsius,22.15,0.632871484418024
llama2_7b_chat,bus,temperature,temperature,fahrenheit,71.715,2.0833361403489854
llama2_7b_chat,bus,temperature,temperature,kelvin,276.40526315789475,62.23101427284388
llama2_7b_chat,bus,value,monetary_value,US dollars,70.39473684210526,44.82793615201488
llama2_7b_chat,bus,value,monetary_value,euros,18.936,27.742179059103638
llama2_7b_chat,bus,value,monetary_value,pounds,8.25,12.693243125877311
llama2_7b_chat,bus,weight,weight,grams,1625.0,1985.9705303373514
llama2_7b_chat,bus,weight,weight,kilograms,134.25,207.01687574230576
llama2_7b_chat,bus,weight,weight,ounces,174.09,133.553072044905
llama2_7b_chat,bus,weight,weight,pounds,95.32000000000001,50.584973845474785
llama2_7b_chat,cake,size,height,centimeters,19.5,27.661963244251407
llama2_7b_chat,cake,size,height,feet,3.65,1.5985190514644287
llama2_7b_chat,cake,size,height,inches,3.3,0.49736145915484004
llama2_7b_chat,cake,size,height,meters,1.875,4.302890705218137
llama2_7b_chat,cake,size,height,millimeters,116.0,32.670604846752255
llama2_7b_chat,cake,size,length,centimeters,15.8,19.93766601976745
llama2_7b_chat,cake,size,length,feet,3.3625,3.090174369122064
llama2_7b_chat,cake,size,length,inches,6.875,3.5867996290491844
llama2_7b_chat,cake,size,length,meters,16.1275,21.15199054338311
llama2_7b_chat,cake,size,length,millimeters,107.5,18.317377426626162
llama2_7b_chat,cake,size,width,centimeters,17.075,19.814451796605425
llama2_7b_chat,cake,size,width,feet,7.125,2.8648275414246607
llama2_7b_chat,cake,size,width,inches,6.175,2.2199751065460647
llama2_7b_chat,cake,size,width,meters,19.025,14.328362561165546
llama2_7b_chat,cake,size,width,millimeters,117.5,29.35714743061999
llama2_7b_chat,cake,temperature,temperature,celsius,21.415,1.886872935224895
llama2_7b_chat,cake,temperature,temperature,fahrenheit,75.0,0.0
llama2_7b_chat,cake,temperature,temperature,kelvin,154.77763157894736,93.76435487682852
llama2_7b_chat,cake,value,monetary_value,US dollars,3.8935000000000004,0.658325427445312
llama2_7b_chat,cake,value,monetary_value,euros,4.8415,2.621452540301394
llama2_7b_chat,cake,value,monetary_value,pounds,4.0920000000000005,1.6662646532699545
llama2_7b_chat,cake,weight,weight,grams,151.5,46.37093009520875
llama2_7b_chat,cake,weight,weight,kilograms,1.69,0.4482715342524581
llama2_7b_chat,cake,weight,weight,ounces,10.129999999999999,3.831599913187289
llama2_7b_chat,cake,weight,weight,pounds,12.5125,21.194971318936155
llama2_7b_chat,car,size,height,centimeters,164.125,6.819852984987445
llama2_7b_chat,car,size,height,feet,15.265,3.682001029188798
llama2_7b_chat,car,size,height,inches,38.714999999999996,46.480955636067826
llama2_7b_chat,car,size,height,meters,1.637,0.09787747442593725
llama2_7b_chat,car,size,height,millimeters,1567.9,58.56251720215442
llama2_7b_chat,car,size,length,centimeters,3428.595,1808.5011550641657
llama2_7b_chat,car,size,length,feet,16.365,0.20589982234597687
llama2_7b_chat,car,size,length,inches,46.816500000000005,62.31996328583136
llama2_7b_chat,car,size,length,meters,4.54,0.1273205651722829
llama2_7b_chat,car,size,length,millimeters,4468.05,164.87777769895914
llama2_7b_chat,car,size,width,centimeters,178.635,4.339691354535657
llama2_7b_chat,car,size,width,feet,8.379999999999999,2.7607397940635976
llama2_7b_chat,car,size,width,inches,72.6525,0.43993869190101864
llama2_7b_chat,car,size,width,meters,1.8,0.0
llama2_7b_chat,car,size,width,millimeters,1806.0,12.311740225021863
llama2_7b_chat,car,temperature,temperature,celsius,21.335,1.0373422517994826
llama2_7b_chat,car,temperature,temperature,fahrenheit,73.78,2.3636724325551235
llama2_7b_chat,car,temperature,temperature,kelvin,293.1125,0.06663924874788785
llama2_7b_chat,car,value,monetary_value,US dollars,14000.0,11187.398926329664
llama2_7b_chat,car,value,monetary_value,euros,20750.0,6340.139463848775
llama2_7b_chat,car,value,monetary_value,pounds,8250.0,8546.313455766207
llama2_7b_chat,car,weight,weight,grams,1500.0,0.0
llama2_7b_chat,car,weight,weight,kilograms,1500.0,0.0
llama2_7b_chat,car,weight,weight,ounces,3360.3,343.27480168763367
llama2_7b_chat,car,weight,weight,pounds,3385.0,208.4403234046921
llama2_7b_chat,carrot,size,height,centimeters,11.0,6.660962471942893
llama2_7b_chat,carrot,size,height,feet,3.8975,3.5410552619835025
llama2_7b_chat,carrot,size,height,inches,4.05,1.223670062170613
llama2_7b_chat,carrot,size,height,meters,5.01525,8.658340590223728
llama2_7b_chat,carrot,size,height,millimeters,94.0,53.54781434430944
llama2_7b_chat,carrot,size,length,centimeters,11.65,4.371257798030459
llama2_7b_chat,carrot,size,length,feet,4.9,5.043495028773515
llama2_7b_chat,carrot,size,length,inches,6.0375,2.02983503348373
llama2_7b_chat,carrot,size,length,meters,19.275,20.25461285992066
llama2_7b_chat,carrot,size,length,millimeters,109.5,49.99736835179691
llama2_7b_chat,carrot,size,width,centimeters,2.9,0.99472291830968
llama2_7b_chat,carrot,size,width,feet,2.27,1.2753121392943685
llama2_7b_chat,carrot,size,width,inches,2.065,1.0786321747570173
llama2_7b_chat,carrot,size,width,meters,2.975,2.7125197064527913
llama2_7b_chat,carrot,size,width,millimeters,12.45,4.684520983206848
llama2_7b_chat,carrot,temperature,temperature,celsius,15.805000000000001,5.189815431258256
llama2_7b_chat,carrot,temperature,temperature,fahrenheit,71.05,3.486439897358728
llama2_7b_chat,carrot,temperature,temperature,kelvin,293.40277777777777,1.1861296703022102
llama2_7b_chat,carrot,value,monetary_value,US dollars,6.635,22.076536365443218
llama2_7b_chat,carrot,value,monetary_value,euros,1.1780000000000002,1.1552334008875937
llama2_7b_chat,carrot,value,monetary_value,pounds,6.0205,22.12745983352383
llama2_7b_chat,carrot,weight,weight,grams,110.0,26.157418189029848
llama2_7b_chat,carrot,weight,weight,kilograms,77.59615,52.35458470476005
llama2_7b_chat,carrot,weight,weight,ounces,3.504,3.1175317497222568
llama2_7b_chat,carrot,weight,weight,pounds,16.4775,36.053791956931306
llama2_7b_chat,cat,size,height,centimeters,31.0,3.077935056255462
llama2_7b_chat,cat,size,height,feet,3.0,0.606976978666884
llama2_7b_chat,cat,size,height,inches,12.3,3.7988918051674516
llama2_7b_chat,cat,size,height,meters,0.51,0.030779350562554614
llama2_7b_chat,cat,size,height,millimeters,272.7,61.648494240372685
llama2_7b_chat,cat,size,length,centimeters,57.0,9.233805168766388
llama2_7b_chat,cat,size,length,feet,3.825,6.190559450953482
llama2_7b_chat,cat,size,length,inches,17.605,4.439591612323202
llama2_7b_chat,cat,size,length,meters,0.763,0.3226224777629338
llama2_7b_chat,cat,size,length,millimeters,240.0,160.75479856961627
llama2_7b_chat,cat,size,width,centimeters,29.25,2.4468024246479643
llama2_7b_chat,cat,size,width,feet,6.225,9.01821986168469
llama2_7b_chat,cat,size,width,inches,20.6,3.37794705639231
llama2_7b_chat,cat,size,width,meters,0.745,0.3516502448980266
llama2_7b_chat,cat,size,width,millimeters,281.0,119.90785936227076
llama2_7b_chat,cat,temperature,temperature,celsius,25.655,4.850770421717619
llama2_7b_chat,cat,temperature,temperature,fahrenheit,72.87,1.6267824232611983
llama2_7b_chat,cat,temperature,temperature,kelvin,292.57,5.191906657177312
llama2_7b_chat,cat,value,monetary_value,US dollars,113.997,229.50328657433437
llama2_7b_chat,cat,value,monetary_value,euros,56.0375,89.9727398408745
llama2_7b_chat,cat,value,monetary_value,pounds,12.0455,2.0400786233558947
llama2_7b_chat,cat,weight,weight,grams,4.473684210526316,0.1147078669352809
llama2_7b_chat,cat,weight,weight,kilograms,4.15,0.4893604849295928
llama2_7b_chat,cat,weight,weight,ounces,9.061499999999999,0.8567642616262652
llama2_7b_chat,cat,weight,weight,pounds,9.504999999999999,1.4730830540775788
llama2_7b_chat,cell phone,size,height,centimeters,24.21578947368421,32.890985984982684
llama2_7b_chat,cell phone,size,height,feet,4.8625,1.1919549399819473
llama2_7b_chat,cell phone,size,height,inches,5.3375,0.5730516188745449
llama2_7b_chat,cell phone,size,height,meters,35.245,49.56683393475711
llama2_7b_chat,cell phone,size,height,millimeters,124.33,43.31497978395246
llama2_7b_chat,cell phone,size,length,centimeters,16.43,2.35284821797797
llama2_7b_chat,cell phone,size,length,feet,4.3365,1.2031155826699105
llama2_7b_chat,cell phone,size,length,inches,5.372,0.5819169772579701
llama2_7b_chat,cell phone,size,length,meters,40.053,56.016340952299004
llama2_7b_chat,cell phone,size,length,millimeters,118.8175,38.88245875307026
llama2_7b_chat,cell phone,size,width,centimeters,6.435,0.36313691777707185
llama2_7b_chat,cell phone,size,width,feet,3.3924999999999996,0.39512656200260704
llama2_7b_chat,cell phone,size,width,inches,2.7584999999999997,0.11221572269986337
llama2_7b_chat,cell phone,size,width,meters,38.888999999999996,26.852088010549863
llama2_7b_chat,cell phone,size,width,millimeters,61.15,5.150421546365223
llama2_7b_chat,cell phone,temperature,temperature,celsius,22.2585,0.7940255530821206
llama2_7b_chat,cell phone,temperature,temperature,fahrenheit,73.0675,1.5352039981023575
llama2_7b_chat,cell phone,temperature,temperature,kelvin,293.15,0.0
llama2_7b_chat,cell phone,value,monetary_value,US dollars,287.576,93.60031806063819
llama2_7b_chat,cell phone,value,monetary_value,euros,93.4145,94.1545752850347
llama2_7b_chat,cell phone,value,monetary_value,pounds,64.978,96.07746335228947
llama2_7b_chat,cell phone,weight,weight,grams,154.0,17.591864148251204
llama2_7b_chat,cell phone,weight,weight,kilograms,176.0,9.403246919632547
llama2_7b_chat,cell phone,weight,weight,ounces,6.6049999999999995,0.27999060134601866
llama2_7b_chat,cell phone,weight,weight,pounds,6.0825000000000005,1.258996572044997
llama2_7b_chat,chair,size,height,centimeters,62.25,3.0594597754582518
llama2_7b_chat,chair,size,height,feet,28.81666666666667,5.648971796082998
llama2_7b_chat,chair,size,height,inches,31.486842105263158,2.475538218990813
llama2_7b_chat,chair,size,height,meters,0.8721052631578947,0.07322559869399203
llama2_7b_chat,chair,size,height,millimeters,567.5,113.87319817743725
llama2_7b_chat,chair,size,length,centimeters,62.525,8.499961300221498
llama2_7b_chat,chair,size,length,feet,25.31578947368421,5.828475420810673
llama2_7b_chat,chair,size,length,inches,18.375,0.455232734000163
llama2_7b_chat,chair,size,length,meters,3.6980000000000004,13.256918590921337
llama2_7b_chat,chair,size,length,millimeters,473.5,137.00845152571316
llama2_7b_chat,chair,size,width,centimeters,50.0,8.27170191868511
llama2_7b_chat,chair,size,width,feet,18.7,0.8054093434560569
llama2_7b_chat,chair,size,width,inches,18.94736842105263,0.9985369414257107
llama2_7b_chat,chair,size,width,meters,42.75,6.3815111228083214
llama2_7b_chat,chair,size,width,millimeters,421.57894736842104,30.233013209392446
llama2_7b_chat,chair,temperature,temperature,celsius,21.725,0.8558621384311852
llama2_7b_chat,chair,temperature,temperature,fahrenheit,73.28999999999999,2.3478769805484845
llama2_7b_chat,chair,temperature,temperature,kelvin,277.0735294117647,66.24634215762184
llama2_7b_chat,chair,value,monetary_value,US dollars,168.448,437.86698330597346
llama2_7b_chat,chair,value,monetary_value,euros,70.0,29.91215208080594
llama2_7b_chat,chair,value,monetary_value,pounds,47.2995,10.954802107319251
llama2_7b_chat,chair,weight,weight,grams,168.0,80.82469659050611
llama2_7b_chat,chair,weight,weight,kilograms,70.05,0.15389675281277299
llama2_7b_chat,chair,weight,weight,ounces,172.0,2.5131234497501724
llama2_7b_chat,chair,weight,weight,pounds,171.25,5.820788515945964
llama2_7b_chat,clock,size,height,centimeters,172.5842105263158,3.0703353341821638
llama2_7b_chat,clock,size,height,feet,6.838235294117647,0.551851829005278
llama2_7b_chat,clock,size,height,inches,61.8764705882353,21.44683920219261
llama2_7b_chat,clock,size,height,meters,30.471499999999995,67.11156040301307
llama2_7b_chat,clock,size,height,millimeters,159.84117647058824,39.00064196304225
llama2_7b_chat,clock,size,length,centimeters,44.347368421052636,60.433244791450605
llama2_7b_chat,clock,size,length,feet,5.453520100282894,2.4915455816376646
llama2_7b_chat,clock,size,length,inches,9.505882352941176,4.851735590002212
llama2_7b_chat,clock,size,length,meters,1.8018,0.007199999999999982
llama2_7b_chat,clock,size,length,millimeters,157.23684210526315,44.7673394157233
llama2_7b_chat,clock,size,width,centimeters,16.66842105263158,15.74032516364608
llama2_7b_chat,clock,size,width,feet,7.468999999999999,3.5659218930549255
llama2_7b_chat,clock,size,width,inches,7.802631578947368,3.523984238370073
llama2_7b_chat,clock,size,width,meters,2.152941176470588,2.049121045429852
llama2_7b_chat,clock,size,width,millimeters,119.02222222222223,63.764120056156564
llama2_7b_chat,clock,temperature,temperature,celsius,22.2955,0.6472652998740568
llama2_7b_chat,clock,temperature,temperature,fahrenheit,73.155,2.772320897352027
llama2_7b_chat,clock,temperature,temperature,kelvin,293.15,0.0
llama2_7b_chat,clock,value,monetary_value,US dollars,70.36684210526316,41.076583901649364
llama2_7b_chat,clock,value,monetary_value,euros,51.52470588235294,45.85820020967447
llama2_7b_chat,clock,value,monetary_value,pounds,42.8215,43.32955321535298
llama2_7b_chat,clock,weight,weight,grams,67.41,5.06410484634124
llama2_7b_chat,clock,weight,weight,kilograms,69.45,5.198127193113831
llama2_7b_chat,clock,weight,weight,ounces,142.23684210526315,40.352050898261744
llama2_7b_chat,clock,weight,weight,pounds,135.1,45.931184223907465
llama2_7b_chat,couch,size,height,centimeters,65.86842105263158,8.343064493709658
