client,concept,domain,measurement,dimension,format,response,model_name,condition,response_ok_syntax,response_ok_semantics,response_error_type
llama_30b_standard,boat,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""apple"",
    ""colour"":
        {
            ""value"": true,
            ""reason"": ""Apples are commonly identified and categorized by their color.""
        },
    ""location"":
        {
            ""value"": true,
            ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
        },
    ""shape"":
        {
            ""value"": true,
            ""reason"": ""Shape is always relevant as it helps contextualize the presence",llama_30b_standard,context,,,No syntax
llama_30b_standard,boat,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""boat"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Boats have colours.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Boats are shaped.""
  }
}
",llama_30b_standard,context,"{'concept': 'boat', 'colour': {'value': True, 'reason': 'Boats have colours.'}, 'shape': {'value': True, 'reason': 'Boats are shaped.'}}",,Missing domains
llama_30b_standard,boat,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Colour is always relevant as it helps identify the object.""
    },
  ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    }
  ,
  ""shape"":
    {
      ""value"": false,
      ""reason"": ""The shape of an apple is not unique.",llama_30b_standard,context,,,No syntax
llama_30b_standard,boat,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""colour"": true, ""location"": true, ""function"": true, ""scenario"": true, ""pattern"": true, ""context"": true, ""disposition"": true, ""value"": true, ""weight"": true}
 																			",llama_30b_standard,context,"{'colour': True, 'location': True, 'function': True, 'scenario': True, 'pattern': True, 'context': True, 'disposition': True, 'value': True, 'weight': True}",,Missing domains
llama_30b_standard,boat,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""car"",
  ""shape"":
    ""value: true"",
    ""reason"": ""Shape is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""size"":
    ""value: true"",
    ""reason"": ""Size is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""location"":
    ""value: true"",
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any",llama_30b_standard,context,,,No syntax
llama_30b_standard,boat,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{ ""concept"": ""boat"", ""colour"": { ""value"": false, ""reason"": ""Colour is not a relevant descriptor for boats."" }, ""shape"": { ""value"": false, ""reason"": ""Shape is not a relevant descriptor for boats."" }, ""location"": { ""value"": false, ""reason"": ""Location is not a relevant descriptor for boats."" }, ""scenario"": { ""value"": false, ""reason"": ""Scenario is not a relevant descriptor for boats."" }, ""pattern"": { ""value"": false, ""reason"": """,llama_30b_standard,context,,,No syntax
llama_30b_standard,boat,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""boat"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Colour is always relevant as it helps contextualize the presence or use of any object.""
    },
  ""shape"":
    {
      ""value"": true,
      ""reason"": ""Shape is always relevant as it helps contextualize the presence or use of any object.""
    },
  ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{ ""concept"": ""apple"",
    ""colour"":
    { ""value"": true,
        ""reason"": ""Apples are commonly identified and categorized by their colour."" },
    ""location"":
    { ""value"": true,
        ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."" },
    ""scenario"":
    { ""value"": true,
        ""reason"": ""The scenario is always relevant as it helps contextualize the presence or use of any",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
 ""concept"": ""apple"",
 ""colour"":
  ""value"" ,""reason"":
  ""Apples are commonly identified and categorized by their color."",
 ""location"":
  ""value"" ,""reason"":
  ""Location is always relevant as it helps contextualize the presence or use of any object.""
}
",llama_30b_standard,context,"{'concept': 'apple', 'colour': 'value', 'reason': 'Location is always relevant as it helps contextualize the presence or use of any object.', 'location': 'value'}",,Missing domains
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Apples are commonly identified and categorized by their color."",
    "",   ""
  :
    ""value: false,  ""
  ,
  ""reason"": ""Because it is always a good idea to identify and distinguish between different concepts based on the colour."",
  ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""sports ball"",
 ""colour"":true,
 ""shape"":true,
 ""size"":true,
 ""weight"":true,
 ""function"":true,
 ""value"":true,
 ""location"":true,
 ""scenario"":true,
 ""pattern"":true,
 ""context"":true,
 ""temperature"":true,
 ""disposition"":true,
 ""material"":true,
 ""texture"":true}
",llama_30b_standard,context,"{'concept': 'sports ball', 'colour': True, 'shape': True, 'size': True, 'weight': True, 'function': True, 'value': True, 'location': True, 'scenario': True, 'pattern': True, 'context': True, 'temperature': True, 'disposition': True, 'material': True, 'texture': True}",,Output format incorrect
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""material"":
    ""value"" ,""reason"": ""Apples are commonly identified and categorized by their color.""
  ,
 ",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""sports ball"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""colour helps contextualize the presence or use of any object.""
  },
  ""size"": {
    ""value"": true,
    ""reason"": ""size helps contextualize the presence or use of any object.""
  }
}
",llama_30b_standard,context,"{'concept': 'sports ball', 'colour': {'value': True, 'reason': 'colour helps contextualize the presence or use of any object.'}, 'size': {'value': True, 'reason': 'size helps contextualize the presence or use of any object.'}}",,Missing domains
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""sports ball"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""A ball's color is a good descriptor of its type. For example, a white golf ball is different from a red tennis ball.""
    },
  ""shape"":
    {
      ""value"": true,
      ""reason"": ""A ball's shape is a good descriptor of its type. For example, a football is different from a basketball.""
    },
",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""sports ball"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is always relevant, as it helps categorize and identify objects.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant, as it helps categorize and identify objects.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant, as it helps contextualize the presence or use of any object.""
  ,
",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""sports ball"",""scenario"":""true""}
 																			",llama_30b_standard,context,"{'concept': 'sports ball', 'scenario': 'true'}",,Missing domains
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Apples are commonly identified and categorized by their color.""
    },
  ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    },
  ""size"":
    {
      ""value"": false,
      ""reason"": ""Size is irrelevant as it does",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""sports ball"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is a physical property, and helps distinguish the object from others.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is a physical property, and helps distinguish the object from others.""
  },
  ""size"": {
    ""value"": true,
    ""reason"": ""Size is a physical property, and helps distinguish the object",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""sports ball"",
  ""shape"":
    ""value"" ,""reason"": ""shape is always relevant to identify any object"",
  ""location"":
    ""value"" ,""reason"": ""location is always relevant as it helps contextualize the presence or use of any object"",
  ""material"":
    ""value"" ,""reason"": ""material is always relevant to identify any object"",
  ""scenario"":
    ""value"" ,""reason"": ""scenario is always relevant as it",llama_30b_standard,context,,,No syntax
llama_30b_standard,sports ball,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""sports ball"",
  ""colour"":
  {
    ""value"": false,
    ""reason"": ""Colour is not always relevant to describe a sports ball.""
  },
  ""shape"":
  {
    ""value"": false,
    ""reason"": ""Shape is not always relevant to describe a sports ball.""
  },
  ""location"":
  {
    ""value"": false,
    ""reason"": ""Location is not always relevant to describe a sports ball.""",llama_30b_standard,context,,,No syntax
